Datum;BundeslandID;Name;TestungenApotheken;TestungenApothekenPCR;TestungenApothekenAntigen;TestungenBetriebe
2021-08-11;10;Österreich;11994991;;11994991;5712400
2021-08-12;1;Burgenland;679734;;679734;424908
2021-08-12;2;Kärnten;609618;;609618;297723
2021-08-12;3;Niederösterreich;1381352;;1381352;1366129
2021-08-12;4;Oberösterreich;993924;;993924;793881
2021-08-12;5;Salzburg;650286;;650286;297576
2021-08-12;6;Steiermark;1737274;;1737274;1119790
2021-08-12;7;Tirol;886466;;886466;220528
2021-08-12;8;Vorarlberg;843922;;843922;165518
2021-08-12;9;Wien;4275296;;4275296;1048089
2021-08-12;10;Österreich;12057872;;12057872;5734142
2021-08-13;1;Burgenland;682536;;682536;426433
2021-08-13;2;Kärnten;612723;;612723;300072
2021-08-13;3;Niederösterreich;1388155;;1388155;1370603
2021-08-13;4;Oberösterreich;997954;;997954;795718
2021-08-13;5;Salzburg;652668;;652668;298917
2021-08-13;6;Steiermark;1743710;;1743710;1122325
2021-08-13;7;Tirol;890362;;890362;221767
2021-08-13;8;Vorarlberg;847009;;847009;165843
2021-08-13;9;Wien;4300818;;4300818;1051469
2021-08-13;10;Österreich;12115935;;12115935;5753147
2021-08-14;1;Burgenland;686407;;686407;428334
2021-08-14;2;Kärnten;617721;;617721;302779
2021-08-14;3;Niederösterreich;1398026;;1398026;1375398
2021-08-14;4;Oberösterreich;1003978;;1003978;798089
2021-08-14;5;Salzburg;656407;;656407;300547
2021-08-14;6;Steiermark;1753908;;1753908;1125440
2021-08-14;7;Tirol;896421;;896421;222994
2021-08-14;8;Vorarlberg;851495;;851495;166203
2021-08-14;9;Wien;4333326;;4333326;1054149
2021-08-14;10;Österreich;12197689;;12197689;5773933
2021-08-15;1;Burgenland;688990;;688990;429533
2021-08-15;2;Kärnten;620692;;620692;304871
2021-08-15;3;Niederösterreich;1404918;;1404918;1378433
2021-08-15;4;Oberösterreich;1007779;;1007779;798486
2021-08-15;5;Salzburg;658557;;658557;301382
2021-08-15;6;Steiermark;1759557;;1759557;1126248
2021-08-15;7;Tirol;900014;;900014;224199
2021-08-15;8;Vorarlberg;855830;;855830;166485
2021-08-15;9;Wien;4354796;;4354796;1055244
2021-08-15;10;Österreich;12251133;;12251133;5784881
2021-08-16;1;Burgenland;689877;;689877;430337
2021-08-16;2;Kärnten;620812;;620812;305791
2021-08-16;3;Niederösterreich;1406029;;1406029;1381324
2021-08-16;4;Oberösterreich;1008220;;1008220;799813
2021-08-16;5;Salzburg;658754;;658754;301912
2021-08-16;6;Steiermark;1760171;;1760171;1127753
2021-08-16;7;Tirol;900212;;900212;225050
2021-08-16;8;Vorarlberg;857837;;857837;166684
2021-08-16;9;Wien;4360527;;4360527;1056381
2021-08-16;10;Österreich;12262439;;12262439;5795045
2021-08-17;1;Burgenland;693490;;693490;433219
2021-08-17;2;Kärnten;625177;;625177;308580
2021-08-17;3;Niederösterreich;1413957;;1413957;1387771
2021-08-17;4;Oberösterreich;1013236;;1013236;804454
2021-08-17;5;Salzburg;661811;;661811;303928
2021-08-17;6;Steiermark;1769334;;1769334;1133535
2021-08-17;7;Tirol;904971;;904971;226628
2021-08-17;8;Vorarlberg;860768;;860768;167064
2021-08-17;9;Wien;4392770;;4392770;1061435
2021-08-17;10;Österreich;12335514;;12335514;5826614
2021-08-18;1;Burgenland;695742;;695742;434912
2021-08-18;2;Kärnten;627877;;627877;310397
2021-08-18;3;Niederösterreich;1420200;;1420200;1392207
2021-08-18;4;Oberösterreich;1016846;;1016846;807308
2021-08-18;5;Salzburg;663832;;663832;304969
2021-08-18;6;Steiermark;1775074;;1775074;1137607
2021-08-18;7;Tirol;908305;;908305;227730
2021-08-18;8;Vorarlberg;863526;;863526;167576
2021-08-18;9;Wien;4415873;;4415873;1064606
2021-08-18;10;Österreich;12387275;;12387275;5847312
2021-08-19;1;Burgenland;698667;;698667;437181
2021-08-19;2;Kärnten;631263;;631263;313034
2021-08-19;3;Niederösterreich;1426809;;1426809;1396649
2021-08-19;4;Oberösterreich;1020983;;1020983;809841
2021-08-19;5;Salzburg;666242;;666242;306539
2021-08-19;6;Steiermark;1782627;;1782627;1142579
2021-08-19;7;Tirol;912400;;912400;228819
2021-08-19;8;Vorarlberg;866723;;866723;167995
2021-08-19;9;Wien;4442541;;4442541;1068641
2021-08-19;10;Österreich;12448255;;12448255;5871278
2021-08-20;1;Burgenland;701460;;701460;438603
2021-08-20;2;Kärnten;634324;;634324;315104
2021-08-20;3;Niederösterreich;1433903;;1433903;1401226
2021-08-20;4;Oberösterreich;1025018;;1025018;811784
2021-08-20;5;Salzburg;668330;;668330;307949
2021-08-20;6;Steiermark;1788692;;1788692;1145926
2021-08-20;7;Tirol;916180;;916180;230125
2021-08-20;8;Vorarlberg;869600;;869600;168357
2021-08-20;9;Wien;4466336;;4466336;1072092
2021-08-20;10;Österreich;12503843;;12503843;5891166
2021-08-21;1;Burgenland;705248;;705248;440602
2021-08-21;2;Kärnten;639536;;639536;317924
2021-08-21;3;Niederösterreich;1444085;;1444085;1406254
2021-08-21;4;Oberösterreich;1031147;;1031147;814288
2021-08-21;5;Salzburg;671964;;671964;309686
2021-08-21;6;Steiermark;1798970;;1798970;1149920
2021-08-21;7;Tirol;922122;;922122;231396
2021-08-21;8;Vorarlberg;874567;;874567;168838
2021-08-21;9;Wien;4497284;;4497284;1074774
2021-08-21;10;Österreich;12584923;;12584923;5913682
2021-08-22;1;Burgenland;707874;;707874;441720
2021-08-22;2;Kärnten;642732;;642732;319874
2021-08-22;3;Niederösterreich;1450798;;1450798;1409211
2021-08-22;4;Oberösterreich;1034709;;1034709;814705
2021-08-22;5;Salzburg;674061;;674061;310418
2021-08-22;6;Steiermark;1804299;;1804299;1150687
2021-08-22;7;Tirol;925451;;925451;232396
2021-08-22;8;Vorarlberg;878781;;878781;169010
2021-08-22;9;Wien;4517318;;4517318;1076076
2021-08-22;10;Österreich;12636023;;12636023;5924097
2021-08-23;1;Burgenland;708584;;708584;442599
2021-08-23;2;Kärnten;642842;;642842;320721
2021-08-23;3;Niederösterreich;1451827;;1451827;1411757
2021-08-23;4;Oberösterreich;1035199;;1035199;815890
2021-08-23;5;Salzburg;674229;;674229;311305
2021-08-23;6;Steiermark;1804827;;1804827;1152563
2021-08-23;7;Tirol;925714;;925714;233128
2021-08-23;8;Vorarlberg;880357;;880357;169189
2021-08-23;9;Wien;4522786;;4522786;1077139
2021-08-23;10;Österreich;12646365;;12646365;5934291
2021-08-24;1;Burgenland;712107;;712107;445170
2021-08-24;2;Kärnten;646946;;646946;323434
2021-08-24;3;Niederösterreich;1460136;;1460136;1418507
2021-08-24;4;Oberösterreich;1040075;;1040075;819745
2021-08-24;5;Salzburg;677194;;677194;313362
2021-08-24;6;Steiermark;1813373;;1813373;1158967
2021-08-24;7;Tirol;930941;;930941;234018
2021-08-24;8;Vorarlberg;883625;;883625;169664
2021-08-24;9;Wien;4555642;;4555642;1082327
2021-08-24;10;Österreich;12720039;;12720039;5965194
2021-08-25;1;Burgenland;714241;;714241;446726
2021-08-25;2;Kärnten;649538;;649538;325178
2021-08-25;3;Niederösterreich;1466722;;1466722;1422968
2021-08-25;4;Oberösterreich;1043650;;1043650;821963
2021-08-25;5;Salzburg;679094;;679094;314443
2021-08-25;6;Steiermark;1818634;;1818634;1162480
2021-08-25;7;Tirol;934088;;934088;235376
2021-08-25;8;Vorarlberg;885989;;885989;170182
2021-08-25;9;Wien;4577937;;4577937;1085651
2021-08-25;10;Österreich;12769893;;12769893;5984967
2021-08-26;1;Burgenland;717164;;717164;448868
2021-08-26;2;Kärnten;652888;;652888;327519
2021-08-26;3;Niederösterreich;1473338;;1473338;1427581
2021-08-26;4;Oberösterreich;1047611;;1047611;825362
2021-08-26;5;Salzburg;681429;;681429;316025
2021-08-26;6;Steiermark;1825763;;1825763;1167249
2021-08-26;7;Tirol;938624;;938624;236346
2021-08-26;8;Vorarlberg;889070;;889070;170556
2021-08-26;9;Wien;4605183;;4605183;1089843
2021-08-26;10;Österreich;12831070;;12831070;6009349
2021-08-27;1;Burgenland;719734;;719734;450385
2021-08-27;2;Kärnten;655820;;655820;329830
2021-08-27;3;Niederösterreich;1479944;;1479944;1432235
2021-08-27;4;Oberösterreich;1051657;;1051657;827230
2021-08-27;5;Salzburg;683501;;683501;317413
2021-08-27;6;Steiermark;1831745;;1831745;1170610
2021-08-27;7;Tirol;942255;;942255;237439
2021-08-27;8;Vorarlberg;891588;;891588;170805
2021-08-27;9;Wien;4627792;;4627792;1093309
2021-08-27;10;Österreich;12884036;;12884036;6029256
2021-08-28;1;Burgenland;723303;;723303;452155
2021-08-28;2;Kärnten;660494;;660494;332389
2021-08-28;3;Niederösterreich;1489734;;1489734;1437081
2021-08-28;4;Oberösterreich;1057538;;1057538;829950
2021-08-28;5;Salzburg;686757;;686757;319088
2021-08-28;6;Steiermark;1841181;;1841181;1174851
2021-08-28;7;Tirol;948077;;948077;238359
2021-08-28;8;Vorarlberg;895998;;895998;171304
2021-08-28;9;Wien;4657142;;4657142;1095973
2021-08-28;10;Österreich;12960224;;12960224;6051150
2021-08-29;1;Burgenland;725498;;725498;453237
2021-08-29;2;Kärnten;663312;;663312;334403
2021-08-29;3;Niederösterreich;1496412;;1496412;1440033
2021-08-29;4;Oberösterreich;1061292;;1061292;830278
2021-08-29;5;Salzburg;688487;;688487;319727
2021-08-29;6;Steiermark;1845805;;1845805;1175700
2021-08-29;7;Tirol;951256;;951256;239290
2021-08-29;8;Vorarlberg;899499;;899499;171389
2021-08-29;9;Wien;4675677;;4675677;1097039
2021-08-29;10;Österreich;13007238;;13007238;6061096
2021-08-30;1;Burgenland;726225;;726225;454149
2021-08-30;2;Kärnten;663452;;663452;335199
2021-08-30;3;Niederösterreich;1497517;;1497517;1442671
2021-08-30;4;Oberösterreich;1061768;;1061768;831353
2021-08-30;5;Salzburg;688682;;688682;320380
2021-08-30;6;Steiermark;1846414;;1846414;1177544
2021-08-30;7;Tirol;951542;;951542;240013
2021-08-30;8;Vorarlberg;901019;;901019;171486
2021-08-30;9;Wien;4681179;;4681179;1098297
2021-08-30;10;Österreich;13017798;;13017798;6071092
2021-08-31;1;Burgenland;729698;;729698;457046
2021-08-31;2;Kärnten;667392;;667392;337640
2021-08-31;3;Niederösterreich;1505888;;1505888;1449346
2021-08-31;4;Oberösterreich;1066568;;1066568;836617
2021-08-31;5;Salzburg;691319;;691319;322208
2021-08-31;6;Steiermark;1854472;;1854472;1184328
2021-08-31;7;Tirol;956180;;956180;240795
2021-08-31;8;Vorarlberg;903829;;903829;172035
2021-08-31;9;Wien;4716022;;4716022;1104016
2021-08-31;10;Österreich;13091368;;13091368;6104031
2021-09-01;1;Burgenland;731927;;731927;458691
2021-09-01;2;Kärnten;670153;;670153;339273
2021-09-01;3;Niederösterreich;1512735;;1512735;1454227
2021-09-01;4;Oberösterreich;1070313;;1070313;839716
2021-09-01;5;Salzburg;693264;;693264;323164
2021-09-01;6;Steiermark;1859851;;1859851;1188084
2021-09-01;7;Tirol;959746;;959746;241876
2021-09-01;8;Vorarlberg;906275;;906275;172496
2021-09-01;9;Wien;4740219;;4740219;1107711
2021-09-01;10;Österreich;13144483;;13144483;6125238
2021-09-02;1;Burgenland;734951;;734951;460613
2021-09-02;2;Kärnten;673494;;673494;341438
2021-09-02;3;Niederösterreich;1519665;;1519665;1459579
2021-09-02;4;Oberösterreich;1074685;;1074685;842970
2021-09-02;5;Salzburg;695588;;695588;324494
2021-09-02;6;Steiermark;1867139;;1867139;1193259
2021-09-02;7;Tirol;964196;;964196;242819
2021-09-02;8;Vorarlberg;909405;;909405;173014
2021-09-02;9;Wien;4770930;;4770930;1112751
2021-09-02;10;Österreich;13210053;;13210053;6150937
2021-09-03;1;Burgenland;737868;;737868;462162
2021-09-03;2;Kärnten;676571;;676571;343624
2021-09-03;3;Niederösterreich;1527294;;1527294;1464466
2021-09-03;4;Oberösterreich;1078939;;1078939;845298
2021-09-03;5;Salzburg;697778;;697778;325730
2021-09-03;6;Steiermark;1873131;;1873131;1196939
2021-09-03;7;Tirol;968005;;968005;243902
2021-09-03;8;Vorarlberg;912464;;912464;173220
2021-09-03;9;Wien;4802327;;4802327;1116572
2021-09-03;10;Österreich;13274377;;13274377;6171913
2021-09-04;1;Burgenland;741698;;741698;464123
2021-09-04;2;Kärnten;681364;;681364;346023
2021-09-04;3;Niederösterreich;1537554;;1537554;1469746
2021-09-04;4;Oberösterreich;1085019;;1085019;848028
2021-09-04;5;Salzburg;700964;;700964;327048
2021-09-04;6;Steiermark;1882777;;1882777;1201180
2021-09-04;7;Tirol;973812;;973812;244822
2021-09-04;8;Vorarlberg;916985;;916985;173571
2021-09-04;9;Wien;4837559;;4837559;1119936
2021-09-04;10;Österreich;13357732;;13357732;6194477
2021-09-05;1;Burgenland;744223;;744223;465255
2021-09-05;2;Kärnten;684063;;684063;347733
2021-09-05;3;Niederösterreich;1544962;;1544962;1472983
2021-09-05;4;Oberösterreich;1088626;;1088626;848414
2021-09-05;5;Salzburg;702925;;702925;327586
2021-09-05;6;Steiermark;1887738;;1887738;1201857
2021-09-05;7;Tirol;977017;;977017;245616
2021-09-05;8;Vorarlberg;920995;;920995;173673
2021-09-05;9;Wien;4861171;;4861171;1121374
2021-09-05;10;Österreich;13411720;;13411720;6204491
2021-09-06;1;Burgenland;745061;;745061;465957
2021-09-06;2;Kärnten;684179;;684179;348510
2021-09-06;3;Niederösterreich;1546403;;1546403;1476237
2021-09-06;4;Oberösterreich;1089050;;1089050;849678
2021-09-06;5;Salzburg;703064;;703064;328114
2021-09-06;6;Steiermark;1888325;;1888325;1203735
2021-09-06;7;Tirol;977363;;977363;246187
2021-09-06;8;Vorarlberg;922928;;922928;173836
2021-09-06;9;Wien;4871637;;4871637;1122759
2021-09-06;10;Österreich;13428010;;13428010;6215013
2021-09-07;1;Burgenland;748838;;748838;468730
2021-09-07;2;Kärnten;688330;;688330;351089
2021-09-07;3;Niederösterreich;1555200;;1555200;1483038
2021-09-07;4;Oberösterreich;1094109;;1094109;854040
2021-09-07;5;Salzburg;705827;;705827;329792
2021-09-07;6;Steiermark;1897219;;1897219;1210888
2021-09-07;7;Tirol;982572;;982572;246968
2021-09-07;8;Vorarlberg;926248;;926248;174253
2021-09-07;9;Wien;4912782;;4912782;1128437
2021-09-07;10;Österreich;13511125;;13511125;6247235
2021-09-08;1;Burgenland;751114;;751114;470296
2021-09-08;2;Kärnten;690904;;690904;352673
2021-09-08;3;Niederösterreich;1561755;;1561755;1488138
2021-09-08;4;Oberösterreich;1097737;;1097737;856600
2021-09-08;5;Salzburg;707806;;707806;331059
2021-09-08;6;Steiermark;1902865;;1902865;1215141
2021-09-08;7;Tirol;985999;;985999;248060
2021-09-08;8;Vorarlberg;928867;;928867;174823
2021-09-08;9;Wien;4942899;;4942899;1131902
2021-09-08;10;Österreich;13569946;;13569946;6268692
2021-09-09;1;Burgenland;754001;;754001;472173
2021-09-09;2;Kärnten;694244;;694244;354905
2021-09-09;3;Niederösterreich;1568866;;1568866;1493612
2021-09-09;4;Oberösterreich;1102211;;1102211;859961
2021-09-09;5;Salzburg;710047;;710047;332378
2021-09-09;6;Steiermark;1909988;;1909988;1220461
2021-09-09;7;Tirol;990477;;990477;248868
2021-09-09;8;Vorarlberg;932145;;932145;175368
2021-09-09;9;Wien;4975134;;4975134;1137128
2021-09-09;10;Österreich;13637113;;13637113;6294854
2021-09-10;1;Burgenland;756630;;756630;473733
2021-09-10;2;Kärnten;697134;;697134;356887
2021-09-10;3;Niederösterreich;1575636;;1575636;1498617
2021-09-10;4;Oberösterreich;1106428;;1106428;862653
2021-09-10;5;Salzburg;712047;;712047;333938
2021-09-10;6;Steiermark;1916034;;1916034;1224120
2021-09-10;7;Tirol;994289;;994289;249767
2021-09-10;8;Vorarlberg;934823;;934823;175823
2021-09-10;9;Wien;5004395;;5004395;1141200
2021-09-10;10;Österreich;13697416;;13697416;6316738
2021-09-11;1;Burgenland;760069;;760069;475593
2021-09-11;2;Kärnten;701670;;701670;359265
2021-09-11;3;Niederösterreich;1584663;;1584663;1503905
2021-09-11;4;Oberösterreich;1111794;;1111794;865908
2021-09-11;5;Salzburg;714780;;714780;335145
2021-09-11;6;Steiermark;1925491;;1925491;1228704
2021-09-11;7;Tirol;999670;;999670;250875
2021-09-11;8;Vorarlberg;939112;;939112;176327
2021-09-11;9;Wien;5035245;;5035245;1144334
2021-09-11;10;Österreich;13772494;;13772494;6340056
2021-09-12;1;Burgenland;764642;;764642;476684
2021-09-12;2;Kärnten;706080;;706080;361117
2021-09-12;3;Niederösterreich;1597562;;1597562;1507328
2021-09-12;4;Oberösterreich;1116150;;1116150;866324
2021-09-12;5;Salzburg;716592;;716592;335695
2021-09-12;6;Steiermark;1933934;;1933934;1229555
2021-09-12;7;Tirol;1003457;;1003457;251693
2021-09-12;8;Vorarlberg;945438;;945438;176669
2021-09-12;9;Wien;5079451;;5079451;1145427
2021-09-12;10;Österreich;13863306;;13863306;6350492
2021-09-13;1;Burgenland;768740;;768740;477392
2021-09-13;2;Kärnten;710364;;710364;361903
2021-09-13;3;Niederösterreich;1606512;;1606512;1510268
2021-09-13;4;Oberösterreich;1121268;;1121268;867674
2021-09-13;5;Salzburg;719485;;719485;336236
2021-09-13;6;Steiermark;1944760;;1944760;1231457
2021-09-13;7;Tirol;1009123;;1009123;252264
2021-09-13;8;Vorarlberg;948795;;948795;176893
2021-09-13;9;Wien;5118878;;5118878;1146769
2021-09-13;10;Österreich;13947925;;13947925;6360856
2021-09-14;1;Burgenland;769674;;769674;480449
2021-09-14;2;Kärnten;711642;;711642;364020
2021-09-14;3;Niederösterreich;1609642;;1609642;1517485
2021-09-14;4;Oberösterreich;1122919;;1122919;872282
2021-09-14;5;Salzburg;720395;;720395;337911
2021-09-14;6;Steiermark;1947834;;1947834;1239309
2021-09-14;7;Tirol;1010695;;1010695;253055
2021-09-14;8;Vorarlberg;949777;;949777;177348
2021-09-14;9;Wien;5131611;;5131611;1152635
2021-09-14;10;Österreich;13974189;;13974189;6394494
2021-09-15;1;Burgenland;771149;;771149;482051
2021-09-15;2;Kärnten;713275;;713275;365343
2021-09-15;3;Niederösterreich;1614574;;1614574;1523014
2021-09-15;4;Oberösterreich;1125697;;1125697;875248
2021-09-15;5;Salzburg;721440;;721440;339101
2021-09-15;6;Steiermark;1951499;;1951499;1242948
2021-09-15;7;Tirol;1012860;;1012860;254258
2021-09-15;8;Vorarlberg;951192;;951192;177803
2021-09-15;9;Wien;5149956;;5149956;1156440
2021-09-15;10;Österreich;14011642;;14011642;6416206
2021-09-16;1;Burgenland;774672;;774672;483964
2021-09-16;2;Kärnten;716973;;716973;367238
2021-09-16;3;Niederösterreich;1622940;;1622940;1528548
2021-09-16;4;Oberösterreich;1131275;;1131275;879163
2021-09-16;5;Salzburg;723698;;723698;340460
2021-09-16;6;Steiermark;1960603;;1960603;1249112
2021-09-16;7;Tirol;1017469;;1017469;255413
2021-09-16;8;Vorarlberg;954320;;954320;178251
2021-09-16;9;Wien;5182306;;5182306;1161056
2021-09-16;10;Österreich;14084256;;14084256;6443205
2021-09-17;1;Burgenland;777798;;777798;485784
2021-09-17;2;Kärnten;720990;;720990;369194
2021-09-17;3;Niederösterreich;1631573;;1631573;1534592
2021-09-17;4;Oberösterreich;1137158;;1137158;882307
2021-09-17;5;Salzburg;726046;;726046;341821
2021-09-17;6;Steiermark;1970389;;1970389;1253403
2021-09-17;7;Tirol;1022014;;1022014;256692
2021-09-17;8;Vorarlberg;957525;;957525;178659
2021-09-17;9;Wien;5215814;;5215814;1164932
2021-09-17;10;Österreich;14159307;;14159307;6467384
2021-09-18;1;Burgenland;782242;;782242;487763
2021-09-18;2;Kärnten;726076;;726076;371511
2021-09-18;3;Niederösterreich;1642728;;1642728;1539435
2021-09-18;4;Oberösterreich;1145456;;1145456;886058
2021-09-18;5;Salzburg;729005;;729005;343172
2021-09-18;6;Steiermark;1983472;;1983472;1257840
2021-09-18;7;Tirol;1028103;;1028103;257641
2021-09-18;8;Vorarlberg;962189;;962189;179103
2021-09-18;9;Wien;5248164;;5248164;1167294
2021-09-18;10;Österreich;14247435;;14247435;6489817
2021-09-19;1;Burgenland;785392;;785392;488860
2021-09-19;2;Kärnten;729304;;729304;373492
2021-09-19;3;Niederösterreich;1651798;;1651798;1542642
2021-09-19;4;Oberösterreich;1149867;;1149867;886895
2021-09-19;5;Salzburg;731148;;731148;343699
2021-09-19;6;Steiermark;1990200;;1990200;1258856
2021-09-19;7;Tirol;1031738;;1031738;258537
2021-09-19;8;Vorarlberg;966960;;966960;179281
2021-09-19;9;Wien;5273345;;5273345;1168336
2021-09-19;10;Österreich;14309752;;14309752;6500598
2021-09-20;1;Burgenland;786072;;786072;489675
2021-09-20;2;Kärnten;729430;;729430;374384
2021-09-20;3;Niederösterreich;1653249;;1653249;1545836
2021-09-20;4;Oberösterreich;1150392;;1150392;888391
2021-09-20;5;Salzburg;731398;;731398;344447
2021-09-20;6;Steiermark;1991004;;1991004;1260780
2021-09-20;7;Tirol;1032007;;1032007;259229
2021-09-20;8;Vorarlberg;968837;;968837;179380
2021-09-20;9;Wien;5281245;;5281245;1169423
2021-09-20;10;Österreich;14323634;;14323634;6511545
2021-09-21;1;Burgenland;790266;;790266;492928
2021-09-21;2;Kärnten;734748;;734748;376467
2021-09-21;3;Niederösterreich;1662541;;1662541;1553516
2021-09-21;4;Oberösterreich;1158162;;1158162;894103
2021-09-21;5;Salzburg;734437;;734437;346249
2021-09-21;6;Steiermark;2003825;;2003825;1268446
2021-09-21;7;Tirol;1037556;;1037556;260073
2021-09-21;8;Vorarlberg;972075;;972075;179920
2021-09-21;9;Wien;5320953;;5320953;1175349
2021-09-21;10;Österreich;14414563;;14414563;6547051
2021-09-22;1;Burgenland;793198;5743;787455;494842
2021-09-22;2;Kärnten;738762;9367;729395;378182
2021-09-22;3;Niederösterreich;1672593;18614;1653979;1558970
2021-09-22;4;Oberösterreich;1161804;11266;1150538;897361
2021-09-22;5;Salzburg;736474;1818;734656;347578
2021-09-22;6;Steiermark;2013176;23056;1990120;1272521
2021-09-22;7;Tirol;1042201;5805;1036396;261283
2021-09-22;8;Vorarlberg;975250;2867;972383;180507
2021-09-22;9;Wien;5351182;42911;5308271;1178937
2021-09-22;10;Österreich;14484640;121447;14363193;6570181
2021-09-23;1;Burgenland;796726;6468;790258;497036
2021-09-23;2;Kärnten;743193;10789;732404;380241
2021-09-23;3;Niederösterreich;1682550;21961;1660589;1564604
2021-09-23;4;Oberösterreich;1170152;15617;1154535;901453
2021-09-23;5;Salzburg;739245;2618;736627;349072
2021-09-23;6;Steiermark;2023321;26139;1997182;1277855
2021-09-23;7;Tirol;1047045;6560;1040485;262320
2021-09-23;8;Vorarlberg;978217;3005;975212;181000
2021-09-23;9;Wien;5385255;50045;5335210;1183144
2021-09-23;10;Österreich;14565704;143202;14422502;6596725
2021-09-24;1;Burgenland;800247;7373;792874;498936
2021-09-24;2;Kärnten;748049;12567;735482;382292
2021-09-24;3;Niederösterreich;1692613;25045;1667568;1570362
2021-09-24;4;Oberösterreich;1177480;18924;1158556;904572
2021-09-24;5;Salzburg;741925;3017;738908;350395
2021-09-24;6;Steiermark;2034285;30314;2003971;1282469
2021-09-24;7;Tirol;1051403;7025;1044378;263565
2021-09-24;8;Vorarlberg;981678;3692;977986;181467
2021-09-24;9;Wien;5417982;55903;5362079;1187437
2021-09-24;10;Österreich;14645662;163860;14481802;6621495
2021-09-25;1;Burgenland;804426;8235;796191;500818
2021-09-25;2;Kärnten;753512;14414;739098;384204
2021-09-25;3;Niederösterreich;1706899;30703;1676196;1575261
2021-09-25;4;Oberösterreich;1186325;23078;1163247;908050
2021-09-25;5;Salzburg;745636;4082;741554;351657
2021-09-25;6;Steiermark;2046909;34449;2012460;1286486
2021-09-25;7;Tirol;1057599;8574;1049025;264367
2021-09-25;8;Vorarlberg;986037;4378;981659;181987
2021-09-25;9;Wien;5452964;62775;5390189;1190025
2021-09-25;10;Österreich;14740307;190688;14549619;6642855
2021-09-26;1;Burgenland;807946;9547;798399;501797
2021-09-26;2;Kärnten;757698;16398;741300;385621
2021-09-26;3;Niederösterreich;1717031;34500;1682531;1578415
2021-09-26;4;Oberösterreich;1189580;23302;1166278;908483
2021-09-26;5;Salzburg;747425;4424;743001;352171
2021-09-26;6;Steiermark;2055683;38744;2016939;1287452
2021-09-26;7;Tirol;1061247;9649;1051598;265208
2021-09-26;8;Vorarlberg;990379;4629;985750;182156
2021-09-26;9;Wien;5481344;68902;5412442;1191020
2021-09-26;10;Österreich;14808333;210095;14598238;6652323
2021-09-27;1;Burgenland;808556;9582;798974;502593
2021-09-27;2;Kärnten;758112;16544;741568;386361
2021-09-27;3;Niederösterreich;1718804;34702;1684102;1581567
2021-09-27;4;Oberösterreich;1190192;23436;1166756;910006
2021-09-27;5;Salzburg;747666;4431;743235;352756
2021-09-27;6;Steiermark;2056632;38944;2017688;1289343
2021-09-27;7;Tirol;1061496;9649;1051847;265832
2021-09-27;8;Vorarlberg;992168;4631;987537;182334
2021-09-27;9;Wien;5490494;69569;5420925;1192130
2021-09-27;10;Österreich;14824120;211488;14612632;6662922
2021-09-28;1;Burgenland;812569;10307;802262;505788
2021-09-28;2;Kärnten;763627;18296;745331;388414
2021-09-28;3;Niederösterreich;1728703;36584;1692119;1588487
2021-09-28;4;Oberösterreich;1198102;26638;1171464;915353
2021-09-28;5;Salzburg;750818;5148;745670;354674
2021-09-28;6;Steiermark;2070177;44008;2026169;1296560
2021-09-28;7;Tirol;1067229;10422;1056807;266652
2021-09-28;8;Vorarlberg;995191;4874;990317;182796
2021-09-28;9;Wien;5530668;77204;5453464;1197504
2021-09-28;10;Österreich;14917084;233481;14683603;6696228
2021-09-29;1;Burgenland;815728;11454;804274;507658
2021-09-29;2;Kärnten;767741;19972;747769;389629
2021-09-29;3;Niederösterreich;1739850;41246;1698604;1593926
2021-09-29;4;Oberösterreich;1204365;29312;1175053;918661
2021-09-29;5;Salzburg;753607;5999;747608;356087
2021-09-29;6;Steiermark;2080397;47831;2032566;1301376
2021-09-29;7;Tirol;1071802;11395;1060407;268005
2021-09-29;8;Vorarlberg;998221;5629;992592;183353
2021-09-29;9;Wien;5562766;83885;5478881;1201169
2021-09-29;10;Österreich;14994477;256723;14737754;6719864
2021-09-30;1;Burgenland;819479;12581;806898;509799
2021-09-30;2;Kärnten;771938;21558;750380;391142
2021-09-30;3;Niederösterreich;1750084;44984;1705100;1599454
2021-09-30;4;Oberösterreich;1211095;32240;1178855;922687
2021-09-30;5;Salzburg;755790;6394;749396;357525
2021-09-30;6;Steiermark;2090959;51813;2039146;1307051
2021-09-30;7;Tirol;1076731;12479;1064252;269113
2021-09-30;8;Vorarlberg;1001586;6464;995122;183913
2021-09-30;9;Wien;5598468;92998;5505470;1205515
2021-09-30;10;Österreich;15076130;281511;14794619;6746199
2021-10-01;1;Burgenland;823193;13969;809224;511770
2021-10-01;2;Kärnten;777001;23708;753293;392817
2021-10-01;3;Niederösterreich;1760674;49159;1711515;1605380
2021-10-01;4;Oberösterreich;1218558;35784;1182774;926003
2021-10-01;5;Salzburg;758953;7545;751408;359037
2021-10-01;6;Steiermark;2103500;57328;2046172;1312221
2021-10-01;7;Tirol;1081500;13492;1068008;270175
2021-10-01;8;Vorarlberg;1004932;7158;997774;184384
2021-10-01;9;Wien;5634129;103754;5530375;1209296
2021-10-01;10;Österreich;15162440;311897;14850543;6771083
2021-10-02;1;Burgenland;828279;15685;812594;513551
2021-10-02;2;Kärnten;784040;27145;756895;394266
2021-10-02;3;Niederösterreich;1773892;54340;1719552;1609528
