"Stamp","Date","RegionID","Region","Population","newConfirmed","rmaConfirmed","newConfPop","newRecovered","newDeaths","sumConfirmed","sumRecovered","sumDeaths"
2020-08-28,2020-08-28,705,"Kufstein",110287,10.8571428571429,76,9.84444481864849,4.42857142857143,0,661,543,35
2020-08-28,2020-08-28,706,"Landeck",44386,0.571428571428571,4,1.28740722621676,0.714285714285714,0,977,957,16
2020-08-28,2020-08-28,610,"Leibnitz",84756,1,7,1.17985747321724,0,0,203,191,4
2020-08-28,2020-08-28,611,"Leoben",59700,0.428571428571429,3,0.717875089734386,0.142857142857143,0,50,44,3
2020-08-28,2020-08-28,707,"Lienz",48738,0,0,0,0.428571428571429,0,164,155,6
2020-08-28,2020-08-28,612,"Liezen",79652,1.28571428571429,9,1.61416447259866,0.285714285714286,0,124,111,2
2020-08-28,2020-08-28,314,"Lilienfeld",25655,0.142857142857143,1,0.556839379680931,0.428571428571429,0,58,51,6
2020-08-28,2020-08-28,410,"Linz-Land",151371,6.85714285714286,48,4.53002415069125,5.57142857142857,0,664,575,9
2020-08-28,2020-08-28,401,"Linz(Stadt)",206595,8.71428571428571,61,4.21805257353068,10.7142857142857,0,932,822,17
2020-08-28,2020-08-28,106,"Mattersburg",40042,0.571428571428571,4,1.42707300191941,0.142857142857143,0,85,77,1
2020-08-28,2020-08-28,315,"Melk",78191,0.285714285714286,2,0.365405591070949,0.142857142857143,0,200,179,4
2020-08-28,2020-08-28,316,"Mistelbach",75625,1,7,1.32231404958678,0.714285714285714,0,174,156,7
2020-08-28,2020-08-28,317,"Mödling",119115,2.85714285714286,20,2.39864236841947,1.42857142857143,0,282,242,7
2020-08-28,2020-08-28,614,"Murau",27543,0,0,0,0,0,11,11,0
2020-08-28,2020-08-28,620,"Murtal",71698,0.714285714285714,5,0.996242174517719,1.42857142857143,0,86,77,1
2020-08-28,2020-08-28,318,"Neunkirchen",86343,0.714285714285714,5,0.827265342049401,0.142857142857143,0,247,232,7
2020-08-28,2020-08-28,107,"Neusiedl am See",59990,1,7,1.66694449074846,1,0,89,75,4
2020-08-28,2020-08-28,108,"Oberpullendorf",37384,0.142857142857143,1,0.382134450184953,0,0,36,32,1
2020-08-28,2020-08-28,109,"Oberwart",54192,0.857142857142857,6,1.58167784385676,0.714285714285714,0,157,144,4
2020-08-28,2020-08-28,411,"Perg",68968,1.71428571428571,12,2.48562480322137,1.14285714285714,0,397,375,3
2020-08-28,2020-08-28,708,"Reutte",32838,0.428571428571429,3,1.30510819346924,0.428571428571429,0,77,67,1
2020-08-28,2020-08-28,412,"Ried im Innkreis",61690,1.14285714285714,8,1.8525808767339,1.14285714285714,0,108,91,1
2020-08-28,2020-08-28,413,"Rohrbach",56545,1.85714285714286,13,3.28436264416457,0.571428571428571,0,202,185,0
2020-08-28,2020-08-28,102,"Rust(Stadt)",1980,0,0,0,0,0,1,1,0
2020-08-28,2020-08-28,503,"Salzburg-Umgebung",153492,2,14,1.30299950486019,2.14285714285714,0,332,292,11
2020-08-28,2020-08-28,501,"Salzburg(Stadt)",155021,4.71428571428571,33,3.04106263943963,3.28571428571429,0,302,244,1
2020-08-28,2020-08-28,504,"Sankt Johann im Pongau",81194,0.857142857142857,6,1.05567265702251,1,0,473,444,16
2020-08-28,2020-08-28,319,"Sankt Pölten(Land)",131729,1.71428571428571,12,1.30137305702291,2.57142857142857,0,351,319,11
2020-08-28,2020-08-28,302,"Sankt Pölten(Stadt)",55514,1,7,1.80134740786108,0.285714285714286,0,132,119,3
2020-08-28,2020-08-28,205,"Sankt Veit an der Glan",54186,0,0,6.34413156928661e-17,0.857142857142857,0,64,64,0
2020-08-28,2020-08-28,414,"Schärding",57391,0.428571428571429,3,0.746757206829344,0.142857142857143,0,76,70,1
2020-08-28,2020-08-28,320,"Scheibbs",41414,0,0,6.34413156928661e-16,0.285714285714286,0,113,111,1
2020-08-28,2020-08-28,709,"Schwaz",84329,2.85714285714286,20,3.38809052300259,4.14285714285714,0,436,393,14
2020-08-28,2020-08-28,206,"Spittal an der Drau",75868,0.285714285714286,2,0.376593933824914,1.57142857142857,0,67,64,1
2020-08-28,2020-08-28,415,"Steyr-Land",60717,0.857142857142857,6,1.41170159451695,2,0,232,216,7
2020-08-28,2020-08-28,402,"Steyr(Stadt)",38056,1.14285714285714,8,3.00309318598156,2.14285714285714,0,111,98,2
2020-08-28,2020-08-28,623,"Südoststeiermark",84036,0.428571428571429,3,0.509985516411334,0.142857142857143,0,78,72,2
2020-08-28,2020-08-28,505,"Tamsweg",20251,0,0,-1.26882631385732e-16,0,0,27,26,1
2020-08-28,2020-08-28,321,"Tulln",104593,1.85714285714286,13,1.77559000807211,2.28571428571429,0,248,226,6
2020-08-28,2020-08-28,416,"Urfahr-Umgebung",86005,1.14285714285714,8,1.32882639713638,1.14285714285714,0,371,345,5
2020-08-28,2020-08-28,207,"Villach Land",64618,0.285714285714286,2,0.442158973837454,2.85714285714286,0,75,70,2
2020-08-28,2020-08-28,202,"Villach Stadt",62882,0.857142857142857,6,1.36309732060503,1,0,59,47,0
2020-08-28,2020-08-28,417,"Vöcklabruck",137297,2.42857142857143,17,1.76884522500232,4.42857142857143,0,241,215,4
2020-08-28,2020-08-28,616,"Voitsberg",51044,0.142857142857143,1,0.279870587840183,0.428571428571429,0,109,103,5
2020-08-28,2020-08-28,208,"Völkermarkt",41862,0.142857142857143,1,0.341257328501129,0.285714285714286,0,59,54,3
2020-08-28,2020-08-28,322,"Waidhofen an der Thaya",25682,0.285714285714286,2,1.11250792661898,0,0,80,75,2
2020-08-28,2020-08-28,303,"Waidhofen an der Ybbs(Stadt)",11222,0,0,0,0,0,27,23,3
2020-08-28,2020-08-28,617,"Weiz",90654,1.14285714285714,8,1.260680326138,0.857142857142857,0,227,196,18
2020-08-28,2020-08-28,418,"Wels-Land",73777,3.57142857142857,25,4.84084277136312,1.57142857142857,0,189,145,1
2020-08-28,2020-08-28,403,"Wels(Stadt)",62470,5.71428571428571,40,9.14724782181161,4.28571428571429,0,249,191,0
2020-08-28,2020-08-28,900,"Wien",1911191,122.142857142857,855,6.39092885760016,87.2857142857143,0.142857142857143,7750,5935,225
2020-08-28,2020-08-28,323,"Wiener Neustadt(Land)",78307,2.71428571428571,19,3.46621082953722,0.714285714285714,0,142,116,6
2020-08-28,2020-08-28,304,"Wiener Neustadt(Stadt)",45823,1.85714285714286,13,4.05286178806027,0.428571428571429,0,115,98,0
2020-08-28,2020-08-28,209,"Wolfsberg",52607,0.571428571428571,4,1.08622155117869,1.14285714285714,0,70,64,2
2020-08-28,2020-08-28,506,"Zell am See",87628,1.28571428571429,9,1.46724139055357,0.857142857142857,0,388,369,9
2020-08-28,2020-08-28,325,"Zwettl",41987,0,0,0,0,0,85,79,3
2020-08-29,2020-08-29,305,"Amstetten",116520,0.714285714285714,5,0.613015546074248,1.71428571428571,0,338,317,16
2020-08-29,2020-08-29,306,"Baden",146751,3.85714285714286,27,2.62835882354659,3.42857142857143,0,312,266,4
2020-08-29,2020-08-29,801,"Bludenz",64107,0.857142857142857,6,1.33705033325979,2.14285714285714,0,315,299,4
2020-08-29,2020-08-29,404,"Braunau am Inn",105553,3.28571428571429,23,3.11285731880125,3,0,230,191,3
2020-08-29,2020-08-29,802,"Bregenz",134987,2,14,1.48162415640025,1.28571428571429,0,334,305,10
2020-08-29,2020-08-29,307,"Bruck an der Leitha",103735,3.57142857142857,25,3.44283855152896,1.85714285714286,0,212,167,5
2020-08-29,2020-08-29,621,"Bruck-Mürzzuschlag",98697,1.28571428571429,9,1.30268831445159,1.71428571428571,0,105,88,6
2020-08-29,2020-08-29,603,"Deutschlandsberg",60867,1,7,1.64292638046889,0,0,61,52,2
2020-08-29,2020-08-29,803,"Dornbirn",89912,0.857142857142857,6,0.953313080726552,0.571428571428571,0,186,176,4
2020-08-29,2020-08-29,405,"Eferding",33178,0.714285714285714,5,2.15288960843244,1,0,104,88,6
2020-08-29,2020-08-29,103,"Eisenstadt-Umgebung",43236,1.14285714285714,8,2.64329989558965,0,0,51,35,1
2020-08-29,2020-08-29,101,"Eisenstadt(Stadt)",14816,0.571428571428571,4,3.85683431039803,0,0,25,19,0
2020-08-29,2020-08-29,804,"Feldkirch",108133,0.571428571428571,4,0.528449753015797,1.14285714285714,0,253,244,2
2020-08-29,2020-08-29,210,"Feldkirchen",29902,0.571428571428571,4,1.91100451952569,0.285714285714286,0,23,18,1
2020-08-29,2020-08-29,406,"Freistadt",66861,1.42857142857143,10,2.13662886970196,0.714285714285714,0,158,141,6
2020-08-29,2020-08-29,308,"Gänserndorf",104782,4.28571428571429,30,4.09012453065821,2.42857142857143,0,199,155,5
2020-08-29,2020-08-29,309,"Gmünd",36553,0,0,0,0,0,17,17,0
2020-08-29,2020-08-29,407,"Gmunden",101859,2,14,1.9634985617373,1.28571428571429,0,169,146,2
2020-08-29,2020-08-29,606,"Graz-Umgebung",156070,2.57142857142857,18,1.64761233512435,2.14285714285714,0,322,261,36
2020-08-29,2020-08-29,601,"Graz(Stadt)",291072,11.7142857142857,82,4.02453197637894,8,0,781,619,39
2020-08-29,2020-08-29,408,"Grieskirchen",64875,1.28571428571429,9,1.98183319570603,0.714285714285714,0,111,100,1
2020-08-29,2020-08-29,104,"Güssing",25699,0,0,0,0.142857142857143,0,34,33,0
2020-08-29,2020-08-29,502,"Hallein",60824,0.285714285714286,2,0.469739388587212,0.857142857142857,0,103,93,1
2020-08-29,2020-08-29,622,"Hartberg-Fürstenfeld",90606,0.857142857142857,6,0.946011144011277,0.285714285714286,0,335,286,38
2020-08-29,2020-08-29,203,"Hermagor",18054,0.142857142857143,1,0.791276962762506,0,0,8,7,0
2020-08-29,2020-08-29,310,"Hollabrunn",51033,0.142857142857143,1,0.279930913050659,0.428571428571429,0,58,55,1
2020-08-29,2020-08-29,311,"Horn",30936,0,0,6.34413156928661e-17,0,0,94,87,5
2020-08-29,2020-08-29,702,"Imst",60474,0.571428571428571,4,0.944916115071885,0.428571428571429,0,313,299,8
2020-08-29,2020-08-29,703,"Innsbruck-Land",180453,7.28571428571429,51,4.0374581113721,4.42857142857143,0,518,445,13
2020-08-29,2020-08-29,701,"Innsbruck-Stadt",131961,8.28571428571429,58,6.27891140997286,10.4285714285714,0,712,582,6
2020-08-29,2020-08-29,105,"Jennersdorf",17097,0.285714285714286,2,1.6711369580294,0,0,13,10,0
2020-08-29,2020-08-29,409,"Kirchdorf an der Krems",57071,0.857142857142857,6,1.50188862494587,1,0,95,85,1
2020-08-29,2020-08-29,704,"Kitzbühel",64168,1.14285714285714,8,1.78103905818655,0.285714285714286,0,396,377,11
2020-08-29,2020-08-29,204,"Klagenfurt Land",60014,0.428571428571429,3,0.714119086498865,0.714285714285714,0,64,57,2
2020-08-29,2020-08-29,201,"Klagenfurt Stadt",101300,1.28571428571429,9,1.26921449725004,4,0,160,142,3
