Datum;BundeslandID;Bevölkerung;Name;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100
2021-01-31T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-01-31T23:59:59+01:00;1;299235;Burgenland;5807;1.94061523551724;7998;2.67281567998396
2021-01-31T23:59:59+01:00;2;566166;Kärnten;14088;2.48831614756096;19698;3.47919161518
2021-01-31T23:59:59+01:00;3;1708140;Niederösterreich;32292;1.8904773613404098;49414;2.8928542156966097
2021-01-31T23:59:59+01:00;4;1512226;Oberösterreich;37625;2.48805403425149;48848;3.23020500903965
2021-01-31T23:59:59+01:00;5;564293;Salzburg;12787;2.26602137542022;17803;3.1549212908896602
2021-01-31T23:59:59+01:00;6;1256890;Steiermark;31723;2.52392810826723;58991;4.69340992449618
2021-01-31T23:59:59+01:00;7;766492;Tirol;16042;2.09291160246943;24419;3.1858127677784003
2021-01-31T23:59:59+01:00;8;403203;Vorarlberg;13355;3.31222733957833;16601;4.117280873406201
2021-01-31T23:59:59+01:00;9;1951354;Wien;51433;2.63575958027093;63397;3.24887232147524
2021-01-31T23:59:59+01:00;10;9027999;Österreich;215152;2.3831637553349303;306484;3.3948165036349702
2021-02-01T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-02-01T23:59:59+01:00;1;299235;Burgenland;6726;2.2477317158754797;7998;2.67281567998396
2021-02-01T23:59:59+01:00;2;566166;Kärnten;15972;2.8210807431036096;21804;3.8511673254840497
2021-02-01T23:59:59+01:00;3;1708140;Niederösterreich;41275;2.41637102345241;50206;2.93922043860573
2021-02-01T23:59:59+01:00;4;1512226;Oberösterreich;37793;2.49916348482304;59264;3.91899094447523
2021-02-01T23:59:59+01:00;5;564293;Salzburg;15199;2.69345889458136;18163;3.21871793554058
2021-02-01T23:59:59+01:00;6;1256890;Steiermark;35438;2.81949892194225;61325;4.8791063657121905
2021-02-01T23:59:59+01:00;7;766492;Tirol;21359;2.78659137994917;26861;3.5044070910068195
2021-02-01T23:59:59+01:00;8;403203;Vorarlberg;13985;3.46847617701257;16601;4.117280873406201
2021-02-01T23:59:59+01:00;9;1951354;Wien;54511;2.79349620827385;64375;3.29899136702003
2021-02-01T23:59:59+01:00;10;9027999;Österreich;242258;2.68340747490114;325912;3.6100136918491
2021-02-02T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
2021-02-02T23:59:59+01:00;1;299235;Burgenland;6942;2.31991578525239;9870;3.29841094791719
2021-02-02T23:59:59+01:00;2;566166;Kärnten;17616;3.1114549443096204;23640;4.17545384215937
2021-02-02T23:59:59+01:00;3;1708140;Niederösterreich;43259;2.53252075356821;52264;3.0597023663165803
2021-02-02T23:59:59+01:00;4;1512226;Oberösterreich;43667;2.88759748873515;70838;4.68435273563608
2021-02-02T23:59:59+01:00;5;564293;Salzburg;15469;2.7413063780695497;18163;3.21871793554058
2021-02-02T23:59:59+01:00;6;1256890;Steiermark;37967;3.0207098473215597;62831;4.99892592032716
2021-02-02T23:59:59+01:00;7;766492;Tirol;22091;2.8820913982142002;28871;3.7666407477181805
2021-02-02T23:59:59+01:00;8;403203;Vorarlberg;15233;3.7779976835489797;17801;4.41489770661429
2021-02-02T23:59:59+01:00;9;1951354;Wien;55465;2.84238533859054;85509;4.3820342182915
