Datum;BundeslandID;Name;TestungenApotheken;TestungenApothekenPCR;TestungenApothekenAntigen;TestungenBetriebe
09.03.2022;9;Wien;12204189;4345638;7858551;1544647
09.03.2022;10;Österreich;38627754;15031142;23596612;10364485
10.03.2022;1;Burgenland;2351994;1001817;1350177;801855
10.03.2022;2;Kärnten;2748475;1308814;1439661;728658
10.03.2022;3;Niederösterreich;6023452;2773243;3250209;2360477
10.03.2022;4;Oberösterreich;3072396;1129274;1943122;1540450
10.03.2022;5;Salzburg;1599575;468863;1130712;548007
10.03.2022;6;Steiermark;5792630;2412132;3380498;2146745
10.03.2022;7;Tirol;2782884;1089277;1693607;431225
10.03.2022;8;Vorarlberg;2187536;581008;1606528;280803
10.03.2022;9;Wien;12269906;4383913;7885993;1547621
10.03.2022;10;Österreich;38828848;15148341;23680507;10385841
11.03.2022;1;Burgenland;2360578;1008227;1352351;804202
11.03.2022;2;Kärnten;2754906;1313752;1441154;730182
11.03.2022;3;Niederösterreich;6040496;2785469;3255027;2363261
11.03.2022;4;Oberösterreich;3077415;1132897;1944518;1542904
11.03.2022;5;Salzburg;1601875;470657;1131218;549342
11.03.2022;6;Steiermark;5808421;2424262;3384159;2151360
11.03.2022;7;Tirol;2788213;1093291;1694922;432407
11.03.2022;8;Vorarlberg;2190720;583153;1607567;281047
11.03.2022;9;Wien;12301999;4408292;7893707;1549182
11.03.2022;10;Österreich;38924623;15220000;23704623;10403887
12.03.2022;1;Burgenland;2372358;1015697;1356661;805193
12.03.2022;2;Kärnten;2766275;1321290;1444985;730620
12.03.2022;3;Niederösterreich;6076064;2807507;3268557;2364144
12.03.2022;4;Oberösterreich;3088262;1140016;1948246;1543096
12.03.2022;5;Salzburg;1607361;474433;1132928;549605
12.03.2022;6;Steiermark;5832999;2439944;3393055;2151845
12.03.2022;7;Tirol;2795783;1097942;1697841;432750
12.03.2022;8;Vorarlberg;2195740;585850;1609890;281147
12.03.2022;9;Wien;12350914;4438535;7912379;1549836
12.03.2022;10;Österreich;39085756;15321214;23764542;10408236
13.03.2022;1;Burgenland;2380213;1021539;1358674;805870
13.03.2022;2;Kärnten;2774775;1327009;1447766;731042
13.03.2022;3;Niederösterreich;6103044;2826117;3276927;2365031
13.03.2022;4;Oberösterreich;3093339;1143533;1949806;1543220
13.03.2022;5;Salzburg;1609649;476115;1133534;549830
13.03.2022;6;Steiermark;5846764;2449995;3396769;2152269
13.03.2022;7;Tirol;2799833;1100964;1698869;433097
13.03.2022;8;Vorarlberg;2199374;587824;1611550;281232
13.03.2022;9;Wien;12389429;4464657;7924772;1550170
13.03.2022;10;Österreich;39196420;15397753;23798667;10411761
14.03.2022;1;Burgenland;2389390;1026142;1363248;808357
14.03.2022;2;Kärnten;2783687;1332248;1451439;732932
14.03.2022;3;Niederösterreich;6123098;2834788;3288310;2370001
14.03.2022;4;Oberösterreich;3098728;1145130;1953598;1549326
14.03.2022;5;Salzburg;1612961;477734;1135227;551365
14.03.2022;6;Steiermark;5861636;2455861;3405775;2159672
14.03.2022;7;Tirol;2804190;1102433;1701757;434215
14.03.2022;8;Vorarlberg;2203573;589957;1613616;281659
14.03.2022;9;Wien;12430914;4485965;7944949;1553878
14.03.2022;10;Österreich;39308177;15450258;23857919;10441405
15.03.2022;1;Burgenland;2401607;1034877;1366730;810738
15.03.2022;2;Kärnten;2798062;1342441;1455621;734661
15.03.2022;3;Niederösterreich;6159288;2858986;3300302;2373257
15.03.2022;4;Oberösterreich;3111713;1153554;1958159;1552165
15.03.2022;5;Salzburg;1619594;482224;1137370;552211
15.03.2022;6;Steiermark;5892255;2476554;3415701;2164378
15.03.2022;7;Tirol;2813553;1108432;1705121;435181
15.03.2022;8;Vorarlberg;2208842;593155;1615687;282053
15.03.2022;9;Wien;12498204;4531187;7967017;1556229
15.03.2022;10;Österreich;39503118;15581410;23921708;10460873
16.03.2022;1;Burgenland;2408815;1040077;1368738;813118
16.03.2022;2;Kärnten;2806315;1348224;1458091;736466
16.03.2022;3;Niederösterreich;6179729;2873368;3306361;2377313
16.03.2022;4;Oberösterreich;3118429;1157630;1960799;1555397
16.03.2022;5;Salzburg;1622749;484359;1138390;553558
16.03.2022;6;Steiermark;5911043;2489813;3421230;2170166
16.03.2022;7;Tirol;2819809;1112489;1707320;436096
16.03.2022;8;Vorarlberg;2212223;595464;1616759;282431
16.03.2022;9;Wien;12539314;4559119;7980195;1558450
16.03.2022;10;Österreich;39618426;15660543;23957883;10482995
17.03.2022;1;Burgenland;2421487;1047862;1373625;815618
17.03.2022;2;Kärnten;2818910;1356117;1462793;737968
17.03.2022;3;Niederösterreich;6215074;2894510;3320564;2380137
17.03.2022;4;Oberösterreich;3131637;1165294;1966343;1558228
17.03.2022;5;Salzburg;1628513;487907;1140606;554730
17.03.2022;6;Steiermark;5938184;2505575;3432609;2175351
17.03.2022;7;Tirol;2828461;1117160;1711301;437120
17.03.2022;8;Vorarlberg;2217471;598186;1619285;282735
17.03.2022;9;Wien;12605286;4597224;8008062;1560683
17.03.2022;10;Österreich;39805023;15769835;24035188;10502570
18.03.2022;1;Burgenland;2432163;1056216;1375947;817901
18.03.2022;2;Kärnten;2828353;1362989;1465364;739560
18.03.2022;3;Niederösterreich;6238476;2910589;3327887;2382722
18.03.2022;4;Oberösterreich;3140446;1171461;1968985;1560080
18.03.2022;5;Salzburg;1632594;490804;1141790;555825
18.03.2022;6;Steiermark;5958974;2520379;3438595;2179493
18.03.2022;7;Tirol;2835088;1121676;1713412;438089
18.03.2022;8;Vorarlberg;2220652;600201;1620451;283056
18.03.2022;9;Wien;12653431;4630476;8022955;1562097
18.03.2022;10;Österreich;39940177;15864791;24075386;10518823
19.03.2022;1;Burgenland;2444576;1064462;1380114;818819
19.03.2022;2;Kärnten;2839698;1370723;1468975;740024
19.03.2022;3;Niederösterreich;6271585;2931182;3340403;2383652
19.03.2022;4;Oberösterreich;3152251;1179231;1973020;1560207
19.03.2022;5;Salzburg;1637583;494272;1143311;556160
19.03.2022;6;Steiermark;5982592;2535816;3446776;2179937
19.03.2022;7;Tirol;2842229;1125879;1716350;438551
19.03.2022;8;Vorarlberg;2225491;602936;1622555;283210
19.03.2022;9;Wien;12706532;4664398;8042134;1563178
19.03.2022;10;Österreich;40102537;15968899;24133638;10523738
20.03.2022;1;Burgenland;2452151;1070219;1381932;819371
20.03.2022;2;Kärnten;2846692;1375460;1471232;740389
20.03.2022;3;Niederösterreich;6295770;2948665;3347105;2384572
20.03.2022;4;Oberösterreich;3157881;1183309;1974572;1560270
20.03.2022;5;Salzburg;1639640;495768;1143872;556370
20.03.2022;6;Steiermark;5993260;2543302;3449958;2180270
20.03.2022;7;Tirol;2845864;1128686;1717178;438833
20.03.2022;8;Vorarlberg;2228558;604726;1623832;283293
20.03.2022;9;Wien;12747324;4692991;8054333;1563384
20.03.2022;10;Österreich;40207140;16043126;24164014;10526752
21.03.2022;1;Burgenland;2456867;1072763;1384104;821766
21.03.2022;2;Kärnten;2852024;1379184;1472840;742400
21.03.2022;3;Niederösterreich;6305810;2954237;3351573;2389310
21.03.2022;4;Oberösterreich;3160541;1184559;1975982;1565466
21.03.2022;5;Salzburg;1640948;496554;1144394;557613
21.03.2022;6;Steiermark;6001047;2547340;3453707;2187310
21.03.2022;7;Tirol;2848384;1129869;1718515;439853
21.03.2022;8;Vorarlberg;2230492;605896;1624596;283645
21.03.2022;9;Wien;12770790;4706885;8063905;1566397
21.03.2022;10;Österreich;40266903;16077287;24189616;10553760
22.03.2022;1;Burgenland;2471428;1082265;1389163;823821
22.03.2022;2;Kärnten;2865165;1387569;1477596;744051
22.03.2022;3;Niederösterreich;6336573;2970865;3365708;2392199
22.03.2022;4;Oberösterreich;3171597;1189589;1982008;1568218
22.03.2022;5;Salzburg;1646617;499909;1146708;558654
22.03.2022;6;Steiermark;6029743;2565382;3464361;2191111
22.03.2022;7;Tirol;2856294;1134178;1722116;440469
22.03.2022;8;Vorarlberg;2235521;608449;1627072;283972
22.03.2022;9;Wien;12841558;4747267;8094291;1568307
22.03.2022;10;Österreich;40454496;16185473;24269023;10570802
23.03.2022;1;Burgenland;2484144;1090572;1393572;826261
23.03.2022;2;Kärnten;2879238;1396889;1482349;745781
23.03.2022;3;Niederösterreich;6376133;2996875;3379258;2395965
23.03.2022;4;Oberösterreich;3187889;1200080;1987809;1571206
23.03.2022;5;Salzburg;1653595;504438;1149157;559549
23.03.2022;6;Steiermark;6055775;2580561;3475214;2196616
23.03.2022;7;Tirol;2865446;1139423;1726023;441379
23.03.2022;8;Vorarlberg;2240478;611348;1629130;284313
23.03.2022;9;Wien;12917450;4795069;8122381;1570824
23.03.2022;10;Österreich;40660148;16315255;24344893;10591894
24.03.2022;1;Burgenland;2492079;1096799;1395280;828485
24.03.2022;2;Kärnten;2885698;1402085;1483613;747353
24.03.2022;3;Niederösterreich;6392793;3009725;3383068;2398648
24.03.2022;4;Oberösterreich;3194370;1205373;1988997;1573773
24.03.2022;5;Salzburg;1655778;506301;1149477;560434
24.03.2022;6;Steiermark;6067966;2590195;3477771;2200885
24.03.2022;7;Tirol;2869211;1142317;1726894;442128
24.03.2022;8;Vorarlberg;2243058;613305;1629753;284632
24.03.2022;9;Wien;12953096;4822694;8130402;1572801
24.03.2022;10;Österreich;40754049;16388794;24365255;10609139
25.03.2022;1;Burgenland;2505271;1104736;1400535;830168
25.03.2022;2;Kärnten;2897984;1409470;1488514;748736
25.03.2022;3;Niederösterreich;6428766;3030392;3398374;2400821
25.03.2022;4;Oberösterreich;3206536;1211505;1995031;1575291
25.03.2022;5;Salzburg;1661576;509703;1151873;561301
25.03.2022;6;Steiermark;6093220;2604135;3489085;2204698
25.03.2022;7;Tirol;2878099;1147247;1730852;442559
25.03.2022;8;Vorarlberg;2247441;615353;1632088;284851
25.03.2022;9;Wien;13022583;4862164;8160419;1574580
25.03.2022;10;Österreich;40941476;16494705;24446771;10623005
26.03.2022;1;Burgenland;2515879;1112736;1403143;831550
26.03.2022;2;Kärnten;2905478;1415000;1490478;749094
26.03.2022;3;Niederösterreich;6453217;3047721;3405496;2401654
26.03.2022;4;Oberösterreich;3214130;1217062;1997068;1575418
26.03.2022;5;Salzburg;1664684;512122;1152562;561678
26.03.2022;6;Steiermark;6108857;2615899;3492958;2204965
26.03.2022;7;Tirol;2882896;1150710;1732186;442927
26.03.2022;8;Vorarlberg;2251135;617701;1633434;284958
26.03.2022;9;Wien;13066294;4893587;8172707;1575195
26.03.2022;10;Österreich;41062570;16582538;24480032;10627439
27.03.2022;1;Burgenland;2521188;1116836;1404352;832093
27.03.2022;2;Kärnten;2909856;1418027;1491829;749429
27.03.2022;3;Niederösterreich;6467414;3058334;3409080;2402417
27.03.2022;4;Oberösterreich;3217475;1220008;1997467;1575480
27.03.2022;5;Salzburg;1665229;512654;1152575;561917
27.03.2022;6;Steiermark;6111792;2618248;3493544;2205274
27.03.2022;7;Tirol;2883776;1151462;1732314;443285
27.03.2022;8;Vorarlberg;2253011;618629;1634382;285021
27.03.2022;9;Wien;13090625;4910580;8180045;1575526
27.03.2022;10;Österreich;41120366;16624778;24495588;10630442
28.03.2022;1;Burgenland;2528888;1120682;1408206;834312
28.03.2022;2;Kärnten;2918103;1422583;1495520;751227
28.03.2022;3;Niederösterreich;6485558;3066049;3419509;2406907
28.03.2022;4;Oberösterreich;3223861;1221612;2002249;1580182
28.03.2022;5;Salzburg;1668523;514229;1154294;563260
28.03.2022;6;Steiermark;6127349;2625010;3502339;2211440
28.03.2022;7;Tirol;2888443;1153281;1735162;444077
28.03.2022;8;Vorarlberg;2256010;620095;1635915;285307
28.03.2022;9;Wien;13134808;4931017;8203791;1578196
28.03.2022;10;Österreich;41231543;16674558;24556985;10654908
29.03.2022;1;Burgenland;2538207;1128219;1409988;836568
29.03.2022;2;Kärnten;2925598;1428666;1496932;752793
29.03.2022;3;Niederösterreich;6504377;3080022;3424355;2409551
29.03.2022;4;Oberösterreich;3231789;1227684;2004105;1582645
29.03.2022;5;Salzburg;1670892;516298;1154594;564286
29.03.2022;6;Steiermark;6140714;2635562;3505152;2215010
29.03.2022;7;Tirol;2892350;1156229;1736121;444847
29.03.2022;8;Vorarlberg;2258358;621502;1636856;285591
29.03.2022;9;Wien;13176059;4960738;8215321;1580461
29.03.2022;10;Österreich;41338344;16754920;24583424;10671752
30.03.2022;1;Burgenland;2548512;1134752;1413760;838702
30.03.2022;2;Kärnten;2935997;1435448;1500549;754388
30.03.2022;3;Niederösterreich;6534011;3098812;3435199;2412601
30.03.2022;4;Oberösterreich;3243086;1233448;2009638;1585425
30.03.2022;5;Salzburg;1675498;519112;1156386;565436
30.03.2022;6;Steiermark;6160706;2647111;3513595;2219929
30.03.2022;7;Tirol;2899805;1160504;1739301;445766
30.03.2022;8;Vorarlberg;2262176;623735;1638441;285795
30.03.2022;9;Wien;13237898;4998663;8239235;1582914
30.03.2022;10;Österreich;41497689;16851585;24646104;10690956
31.03.2022;1;Burgenland;2558230;1141312;1416918;840756
31.03.2022;2;Kärnten;2944454;1441152;1503302;755746
31.03.2022;3;Niederösterreich;6558428;3114525;3443903;2415058
31.03.2022;4;Oberösterreich;3251970;1238657;2013313;1587797
31.03.2022;5;Salzburg;1679075;521528;1157547;566547
31.03.2022;6;Steiermark;6176875;2657263;3519612;2223860
31.03.2022;7;Tirol;2905190;1163661;1741529;446483
31.03.2022;8;Vorarlberg;2265233;625517;1639716;286101
31.03.2022;9;Wien;13290466;5034090;8256376;1584839
31.03.2022;10;Österreich;41629921;16937705;24692216;10707187
01.04.2022;1;Burgenland;2564728;1147567;1417161;841157
01.04.2022;2;Kärnten;2949831;1446165;1503666;756614
01.04.2022;3;Niederösterreich;6574438;3129630;3444808;2415817
01.04.2022;4;Oberösterreich;3257658;1243827;2013831;1588841
01.04.2022;5;Salzburg;1681788;524084;1157704;567056
01.04.2022;6;Steiermark;6188046;2667631;3520415;2225931
01.04.2022;7;Tirol;2908617;1166741;1741876;446996
01.04.2022;8;Vorarlberg;2266674;626719;1639955;286210
01.04.2022;9;Wien;13313091;5053755;8259336;1585887
01.04.2022;10;Österreich;41704871;17006119;24698752;10714509
02.04.2022;1;Burgenland;2568677;1151291;1417386;841292
02.04.2022;2;Kärnten;2953760;1449864;1503896;756690
02.04.2022;3;Niederösterreich;6582143;3136855;3445288;2415927
02.04.2022;4;Oberösterreich;3261582;1247530;2014052;1588874
02.04.2022;5;Salzburg;1683583;525783;1157800;567081
02.04.2022;6;Steiermark;6196494;2675654;3520840;2226098
02.04.2022;7;Tirol;2910034;1167967;1742067;447065
02.04.2022;8;Vorarlberg;2267287;627131;1640156;286238
02.04.2022;9;Wien;13317363;5056858;8260505;1585986
02.04.2022;10;Österreich;41740923;17038933;24701990;10715251
03.04.2022;1;Burgenland;2570843;1153349;1417494;841431
03.04.2022;2;Kärnten;2954720;1450736;1503984;756779
03.04.2022;3;Niederösterreich;6585431;3139927;3445504;2416026
03.04.2022;4;Oberösterreich;3264032;1249955;2014077;1588915
03.04.2022;5;Salzburg;1684354;526546;1157808;567135
03.04.2022;6;Steiermark;6198079;2677116;3520963;2226300
03.04.2022;7;Tirol;2910201;1168106;1742095;447126
03.04.2022;8;Vorarlberg;2267700;627444;1640256;286259
03.04.2022;9;Wien;13319336;5058473;8260863;1586118
03.04.2022;10;Österreich;41754696;17051652;24703044;10716089
04.04.2022;1;Burgenland;2574664;1156853;1417811;842019
04.04.2022;2;Kärnten;2957801;1453393;1504408;758022
04.04.2022;3;Niederösterreich;6593324;3147107;3446217;2417348
04.04.2022;4;Oberösterreich;3266270;1251455;2014815;1591255
04.04.2022;5;Salzburg;1686355;528371;1157984;567929
04.04.2022;6;Steiermark;6206977;2684598;3522379;2229327
04.04.2022;7;Tirol;2910683;1168243;1742440;447594
04.04.2022;8;Vorarlberg;2268230;627787;1640443;286372
04.04.2022;9;Wien;13327203;5063700;8263503;1587564
04.04.2022;10;Österreich;41791507;17081507;24710000;10727430
05.04.2022;1;Burgenland;2580187;1162193;1417994;842305
05.04.2022;2;Kärnten;2962926;1458204;1504722;759185
05.04.2022;3;Niederösterreich;6613654;3166889;3446765;2417971
05.04.2022;4;Oberösterreich;3273045;1257755;2015290;1592635
05.04.2022;5;Salzburg;1689183;531081;1158102;568338
05.04.2022;6;Steiermark;6219110;2695802;3523308;2230602
05.04.2022;7;Tirol;2911097;1168310;1742787;447846
05.04.2022;8;Vorarlberg;2268967;628363;1640604;286464
05.04.2022;9;Wien;13337012;5071690;8265322;1588954
05.04.2022;10;Österreich;41855181;17140287;24714894;10734300
06.04.2022;1;Burgenland;2584103;1165886;1418217;842650
06.04.2022;2;Kärnten;2967216;1462197;1505019;760308
06.04.2022;3;Niederösterreich;6622999;3175710;3447289;2418687
06.04.2022;4;Oberösterreich;3277967;1262222;2015745;1593796
06.04.2022;5;Salzburg;1691465;533254;1158211;568911
06.04.2022;6;Steiermark;6227609;2703305;3524304;2232469
06.04.2022;7;Tirol;2911433;1168393;1743040;448066
06.04.2022;8;Vorarlberg;2269588;628795;1640793;286591
06.04.2022;9;Wien;13342992;5075826;8267166;1589770
06.04.2022;10;Österreich;41895372;17175588;24719784;10741248
07.04.2022;1;Burgenland;2588183;1169751;1418432;842861
07.04.2022;2;Kärnten;2971101;1465780;1505321;761221
07.04.2022;3;Niederösterreich;6631645;3183754;3447891;2419298
07.04.2022;4;Oberösterreich;3282917;1266663;2016254;1595070
07.04.2022;5;Salzburg;1694113;535700;1158413;569284
07.04.2022;6;Steiermark;6236788;2711567;3525221;2233804
07.04.2022;7;Tirol;2911785;1168423;1743362;448224
07.04.2022;8;Vorarlberg;2270118;629136;1640982;286625
07.04.2022;9;Wien;13348607;5079619;8268988;1590555
07.04.2022;10;Österreich;41935257;17210393;24724864;10746942
08.04.2022;1;Burgenland;2592158;1173510;1418648;843107
08.04.2022;2;Kärnten;2974166;1468544;1505622;762072
08.04.2022;3;Niederösterreich;6641728;3193101;3448627;2419789
08.04.2022;4;Oberösterreich;3287122;1270301;2016821;1595952
08.04.2022;5;Salzburg;1696377;537775;1158602;569798
08.04.2022;6;Steiermark;6246085;2719869;3526216;2234868
08.04.2022;7;Tirol;2912228;1168534;1743694;448671
08.04.2022;8;Vorarlberg;2270961;629742;1641219;286752
08.04.2022;9;Wien;13353985;5083307;8270678;1591637
08.04.2022;10;Österreich;41974810;17244683;24730127;10752646
09.04.2022;1;Burgenland;2595980;1177091;1418889;843211
09.04.2022;2;Kärnten;2977931;1472125;1505806;762131
09.04.2022;3;Niederösterreich;6649245;3200195;3449050;2419860
09.04.2022;4;Oberösterreich;3291302;1274217;2017085;1595997
09.04.2022;5;Salzburg;1698613;539919;1158694;569840
09.04.2022;6;Steiermark;6253948;2727286;3526662;2234974
09.04.2022;7;Tirol;2912397;1168547;1743850;448697
09.04.2022;8;Vorarlberg;2271617;630199;1641418;286768
09.04.2022;9;Wien;13357965;5086335;8271630;1591723
09.04.2022;10;Österreich;42008998;17275914;24733084;10753201
10.04.2022;1;Burgenland;2597462;1178531;1418931;843325
10.04.2022;2;Kärnten;2978784;1472913;1505871;762194
10.04.2022;3;Niederösterreich;6652577;3203373;3449204;2419975
10.04.2022;4;Oberösterreich;3293228;1276117;2017111;1596038
10.04.2022;5;Salzburg;1699088;540381;1158707;569857
10.04.2022;6;Steiermark;6254782;2728029;3526753;2235172
10.04.2022;7;Tirol;2912419;1168551;1743868;448736
10.04.2022;8;Vorarlberg;2271868;630375;1641493;286805
10.04.2022;9;Wien;13359332;5087474;8271858;1591840
10.04.2022;10;Österreich;42019540;17285744;24733796;10753942
11.04.2022;1;Burgenland;2600510;1181397;1419113;843780
11.04.2022;2;Kärnten;2981299;1475133;1506166;763292
11.04.2022;3;Niederösterreich;6659815;3210188;3449627;2421001
11.04.2022;4;Oberösterreich;3294868;1277402;2017466;1597347
11.04.2022;5;Salzburg;1700918;542090;1158828;570368
11.04.2022;6;Steiermark;6261337;2733650;3527687;2237408
11.04.2022;7;Tirol;2912754;1168653;1744101;448986
11.04.2022;8;Vorarlberg;2272476;630860;1641616;286894
11.04.2022;9;Wien;13367025;5093428;8273597;1593070
11.04.2022;10;Österreich;42051002;17312801;24738201;10762146
12.04.2022;1;Burgenland;2604287;1185054;1419233;844064
12.04.2022;2;Kärnten;2985820;1479438;1506382;764251
12.04.2022;3;Niederösterreich;6667717;3217679;3450038;2421392
12.04.2022;4;Oberösterreich;3299430;1281717;2017713;1598308
12.04.2022;5;Salzburg;1702851;543953;1158898;570657
12.04.2022;6;Steiermark;6268711;2740379;3528332;2238432
12.04.2022;7;Tirol;2912940;1168675;1744265;449148
12.04.2022;8;Vorarlberg;2272996;631266;1641730;286961
12.04.2022;9;Wien;13381528;5106718;8274810;1593910
12.04.2022;10;Österreich;42096280;17354879;24741401;10767123
13.04.2022;1;Burgenland;2607272;1187862;1419410;844359
13.04.2022;2;Kärnten;2988644;1482109;1506535;765226
13.04.2022;3;Niederösterreich;6675156;3224777;3450379;2421935
13.04.2022;4;Oberösterreich;3302641;1284701;2017940;1599145
13.04.2022;5;Salzburg;1704591;545619;1158972;570953
13.04.2022;6;Steiermark;6274875;2745852;3529023;2239990
13.04.2022;7;Tirol;2913168;1168733;1744435;449283
13.04.2022;8;Vorarlberg;2273427;631606;1641821;287015
13.04.2022;9;Wien;13401098;5125051;8276047;1594639
13.04.2022;10;Österreich;42140872;17396310;24744562;10772545
14.04.2022;1;Burgenland;2610467;1190940;1419527;844525
14.04.2022;2;Kärnten;2991571;1484844;1506727;766050
14.04.2022;3;Niederösterreich;6681191;3230486;3450705;2422376
14.04.2022;4;Oberösterreich;3305822;1287690;2018132;1599994
14.04.2022;5;Salzburg;1706420;547374;1159046;571245
14.04.2022;6;Steiermark;6281915;2752253;3529662;2241006
14.04.2022;7;Tirol;2913342;1168754;1744588;449398
14.04.2022;8;Vorarlberg;2273994;632078;1641916;287064
14.04.2022;9;Wien;13414135;5137026;8277109;1595199
14.04.2022;10;Österreich;42178857;17431445;24747412;10776857
15.04.2022;1;Burgenland;2613588;1193942;1419646;844657
15.04.2022;2;Kärnten;2994550;1487634;1506916;766640
15.04.2022;3;Niederösterreich;6689776;3238757;3451019;2422641
15.04.2022;4;Oberösterreich;3308766;1290425;2018341;1600398
15.04.2022;5;Salzburg;1708199;549078;1159121;571531
15.04.2022;6;Steiermark;6291261;2761008;3530253;2241729
15.04.2022;7;Tirol;2913545;1168765;1744780;449484
15.04.2022;8;Vorarlberg;2274465;632443;1642022;287089
15.04.2022;9;Wien;13426733;5148622;8278111;1595542
15.04.2022;10;Österreich;42220883;17470674;24750209;10779711
16.04.2022;1;Burgenland;2617372;1197632;1419740;844745
16.04.2022;2;Kärnten;2998162;1491101;1507061;766650
16.04.2022;3;Niederösterreich;6699427;3248131;3451296;2422702
16.04.2022;4;Oberösterreich;3312011;1293541;2018470;1600428
16.04.2022;5;Salzburg;1709922;550742;1159180;571547
16.04.2022;6;Steiermark;6298036;2767464;3530572;2241813
16.04.2022;7;Tirol;2913692;1168824;1744868;449506
16.04.2022;8;Vorarlberg;2274970;632853;1642117;287121
16.04.2022;9;Wien;13438782;5160051;8278731;1595582
16.04.2022;10;Österreich;42262374;17510339;24752035;10780094
17.04.2022;1;Burgenland;2618331;1198550;1419781;844858
17.04.2022;2;Kärnten;2999323;1492179;1507144;766688
17.04.2022;3;Niederösterreich;6701140;3249783;3451357;2422806
17.04.2022;4;Oberösterreich;3313649;1295162;2018487;1600448
17.04.2022;5;Salzburg;1710534;551336;1159198;571559
17.04.2022;6;Steiermark;6299047;2768402;3530645;2241878
17.04.2022;7;Tirol;2913725;1168836;1744889;449516
17.04.2022;8;Vorarlberg;2275189;633020;1642169;287131
17.04.2022;9;Wien;13443509;5164589;8278920;1595606
17.04.2022;10;Österreich;42274447;17521857;24752590;10780490
18.04.2022;1;Burgenland;2619810;1199945;1419865;844906
18.04.2022;2;Kärnten;3000654;1493395;1507259;766703
18.04.2022;3;Niederösterreich;6703436;3251933;3451503;2422987
18.04.2022;4;Oberösterreich;3313856;1295359;2018497;1600495
18.04.2022;5;Salzburg;1710622;551400;1159222;571602
18.04.2022;6;Steiermark;6300436;2769636;3530800;2242037
18.04.2022;7;Tirol;2913748;1168841;1744907;449526
18.04.2022;8;Vorarlberg;2275469;633256;1642213;287144
18.04.2022;9;Wien;13448717;5169511;8279206;1595662
18.04.2022;10;Österreich;42286748;17533276;24753472;10781062
19.04.2022;1;Burgenland;2622982;1202932;1420050;845348
19.04.2022;2;Kärnten;3003011;1495431;1507580;767877
19.04.2022;3;Niederösterreich;6712148;3260151;3451997;2423855
19.04.2022;4;Oberösterreich;3315318;1296432;2018886;1601799
19.04.2022;5;Salzburg;1712365;553029;1159336;572009
19.04.2022;6;Steiermark;6306731;2774874;3531857;2243992
19.04.2022;7;Tirol;2914033;1168869;1745164;449653
19.04.2022;8;Vorarlberg;2275923;633615;1642308;287184
19.04.2022;9;Wien;13461015;5180226;8280789;1596817
19.04.2022;10;Österreich;42323526;17565559;24757967;10788534
20.04.2022;1;Burgenland;2626061;1205866;1420195;845554
20.04.2022;2;Kärnten;3007155;1499390;1507765;768853
20.04.2022;3;Niederösterreich;6719206;3266892;3452314;2424368
20.04.2022;4;Oberösterreich;3319723;1300533;2019190;1602335
20.04.2022;5;Salzburg;1714650;555245;1159405;572346
20.04.2022;6;Steiermark;6315023;2782366;3532657;2245201
20.04.2022;7;Tirol;2914296;1168942;1745354;449736
20.04.2022;8;Vorarlberg;2276402;634017;1642385;287204
20.04.2022;9;Wien;13478872;5196916;8281956;1597434
20.04.2022;10;Österreich;42371388;17610167;24761221;10793031
21.04.2022;1;Burgenland;2629505;1209217;1420288;845816
21.04.2022;2;Kärnten;3010368;1502419;1507949;769823
21.04.2022;3;Niederösterreich;6726917;3274339;3452578;2424799
21.04.2022;4;Oberösterreich;3323049;1303634;2019415;1603102
21.04.2022;5;Salzburg;1716526;557051;1159475;572619
21.04.2022;6;Steiermark;6320946;2787570;3533376;2246265
21.04.2022;7;Tirol;2914460;1168958;1745502;449785
21.04.2022;8;Vorarlberg;2276770;634314;1642456;287235
21.04.2022;9;Wien;13494218;5211186;8283032;1597972
21.04.2022;10;Österreich;42412759;17648688;24764071;10797416
22.04.2022;1;Burgenland;2632243;1211827;1420416;845961
22.04.2022;2;Kärnten;3013156;1505006;1508150;770407
22.04.2022;3;Niederösterreich;6734653;3281740;3452913;2425118
22.04.2022;4;Oberösterreich;3325724;1306106;2019618;1603449
22.04.2022;5;Salzburg;1718263;558699;1159564;572930
22.04.2022;6;Steiermark;6327687;2793697;3533990;2247006
22.04.2022;7;Tirol;2914657;1168995;1745662;449847
22.04.2022;8;Vorarlberg;2277133;634602;1642531;287250
22.04.2022;9;Wien;13505686;5221594;8284092;1598271
22.04.2022;10;Österreich;42449202;17682266;24766936;10800239
23.04.2022;1;Burgenland;2635204;1214707;1420497;846010
23.04.2022;2;Kärnten;3016104;1507861;1508243;770419
23.04.2022;3;Niederösterreich;6741168;3288052;3453116;2425223
23.04.2022;4;Oberösterreich;3328521;1308798;2019723;1603465
23.04.2022;5;Salzburg;1719874;560262;1159612;572940
23.04.2022;6;Steiermark;6333411;2799187;3534224;2247082
23.04.2022;7;Tirol;2914760;1169001;1745759;449860
23.04.2022;8;Vorarlberg;2277474;634876;1642598;287255
23.04.2022;9;Wien;13516527;5231844;8284683;1598313
23.04.2022;10;Österreich;42483043;17714588;24768455;10800567
24.04.2022;1;Burgenland;2636487;1215958;1420529;846058
24.04.2022;2;Kärnten;3016843;1508544;1508299;770441
24.04.2022;3;Niederösterreich;6743595;3290375;3453220;2425344
24.04.2022;4;Oberösterreich;3329795;1310061;2019734;1603493
24.04.2022;5;Salzburg;1720179;560561;1159618;572946
