Datum;BundeslandID;Bevölkerung;Name;EingetrageneImpfungen;EingetrageneImpfungenPro100;Teilgeimpfte;TeilgeimpftePro100;Vollimmunisierte;VollimmunisiertePro100;Gruppe_<15_M_1;Gruppe_<15_W_1;Gruppe_<15_D_1;Gruppe_15-24_M_1;Gruppe_15-24_W_1;Gruppe_15-24_D_1;Gruppe_25-34_M_1;Gruppe_25-34_W_1;Gruppe_25-34_D_1;Gruppe_35-44_M_1;Gruppe_35-44_W_1;Gruppe_35-44_D_1;Gruppe_45-54_M_1;Gruppe_45-54_W_1;Gruppe_45-54_D_1;Gruppe_55-64_M_1;Gruppe_55-64_W_1;Gruppe_55-64_D_1;Gruppe_65-74_M_1;Gruppe_65-74_W_1;Gruppe_65-74_D_1;Gruppe_75-84_M_1;Gruppe_75-84_W_1;Gruppe_75-84_D_1;Gruppe_>84_M_1;Gruppe_>84_W_1;Gruppe_>84_D_1;Gruppe_<15_M_2;Gruppe_<15_W_2;Gruppe_<15_D_2;Gruppe_15-24_M_2;Gruppe_15-24_W_2;Gruppe_15-24_D_2;Gruppe_25-34_M_2;Gruppe_25-34_W_2;Gruppe_25-34_D_2;Gruppe_35-44_M_2;Gruppe_35-44_W_2;Gruppe_35-44_D_2;Gruppe_45-54_M_2;Gruppe_45-54_W_2;Gruppe_45-54_D_2;Gruppe_55-64_M_2;Gruppe_55-64_W_2;Gruppe_55-64_D_2;Gruppe_65-74_M_2;Gruppe_65-74_W_2;Gruppe_65-74_D_2;Gruppe_75-84_M_2;Gruppe_75-84_W_2;Gruppe_75-84_D_2;Gruppe_>84_M_2;Gruppe_>84_W_2;Gruppe_>84_D_2;Gruppe_NichtZuordenbar;EingetrageneImpfungenBioNTechPfizer_1;EingetrageneImpfungenModerna_1;EingetrageneImpfungenAstraZeneca_1;EingetrageneImpfungenBioNTechPfizer_2;EingetrageneImpfungenModerna_2;EingetrageneImpfungenAstraZeneca_2;EingetrageneImpfungenJanssen;ImpfstoffNichtZugeordnet_1;ImpfstoffNichtZugeordnet_2
2021-06-19T23:59:59+02:00;2;562089;Kärnten;447530;79.61906388;280455;49.89512337;174866;31.11001994;59;54;0;5388;5210;0;11262;10990;0;16107;16865;0;23474;25065;1;30356;31661;0;24032;26848;0;16843;21347;0;5162;9731;0;3;2;0;2029;2149;0;4171;5125;0;5866;7938;0;10488;13616;1;18244;20474;0;17782;20015;0;14606;18602;0;4798;8957;0;0;197016;29126;46460;117206;19574;30274;7793;62;19
2021-06-19T23:59:59+02:00;3;1690879;Niederösterreich;1367980;80.90348274;941405;55.67548003;444839;26.30815097;1607;1448;0;34351;32253;1;48870;44896;1;61299;62384;0;83162;85779;0;96351;96363;0;68887;75052;0;49556;60372;0;14309;24464;0;7;9;0;9050;8520;0;16221;16841;1;19381;24172;0;25617;34573;0;31317;35734;0;46064;51444;0;41636;50517;0;12504;21231;0;0;674145;68157;180771;295696;39940;90877;18265;68;61
2021-06-19T23:59:59+02:00;4;1495608;Oberösterreich;1122651;75.06318501;712393;47.63233414;422273;28.23420308;611;553;0;21600;20079;1;38015;32353;0;44349;41446;1;60535;59684;1;77928;77104;0;56711;60758;0;38042;48780;0;12145;21697;0;9;3;0;5550;5424;0;11257;11451;0;13292;15848;0;19385;24973;1;54234;56965;0;45510;48620;0;34177;43842;0;11381;20351;0;0;514254;76374;109688;303833;36750;69615;12016;62;59
2021-06-19T23:59:59+02:00;5;560710;Salzburg;425137;75.82119099;278959;49.75102994;152605;27.21638637;65;60;0;9046;8503;0;15937;15113;0;18948;18976;0;23370;24116;0;27409;28478;0;20283;23174;0;14893;18617;0;4366;7605;0;9;3;0;2584;2496;0;5260;5406;0;6880;7905;0;9440;11361;0;14673;15895;0;14517;16942;0;12306;15725;0;4101;7102;0;0;188710;28819;54966;113609;14842;17690;6427;37;37
2021-06-19T23:59:59+02:00;6;1247077;Steiermark;941098;75.46430573;616203;49.41178452;336657;26.99568671;212;188;0;14766;14564;0;28529;26906;2;33302;33903;1;53200;54601;0;66138;67719;0;50675;56167;0;35906;46382;0;11393;21649;0;7;4;0;5679;5795;0;13130;13787;0;14577;17571;1;19055;24801;0;27563;31136;0;32353;36409;0;27277;36072;0;10844;20596;0;0;430887;68682;104829;243371;33164;48317;11763;43;42
2021-06-19T23:59:59+02:00;7;760105;Tirol;616123;81.05761704;390274;51.34474842;234743;30.88297012;86;102;0;10943;10800;0;22362;21577;1;27768;28187;3;35082;35807;1;39587;40285;1;27030;30147;0;19578;24442;0;6133;10352;0;3;9;0;5340;5414;0;10759;10905;0;11997;13775;1;16199;18873;0;22963;25070;0;19164;21603;0;16512;20647;0;5790;9719;0;0;259770;44150;77387;178070;14920;32813;8895;73;45
2021-06-19T23:59:59+02:00;8;399237;Vorarlberg;322073;80.67213209;200259;50.16043102;125725;31.49131969;712;681;0;7235;7205;0;10624;9974;0;13745;13851;0;18116;18428;0;21028;20108;0;13924;15030;0;9632;11793;0;2988;5185;0;0;0;0;1603;1784;0;2899;3296;0;4354;5465;0;11450;12441;0;16207;15938;0;11043;12087;0;8751;10671;0;2840;4896;0;0;142224;18496;35600;88924;13255;19602;3913;28;31
2021-06-19T23:59:59+02:00;9;1920949;Wien;1383653;72.02965826;876586;45.63296579;525506;27.35658261;349;355;0;27274;29186;4;66385;68108;0;63940;65738;3;70548;77780;0;79050;83117;0;51243;63625;0;41662;57294;0;10324;20601;0;5;9;0;10890;11431;1;28484;33406;0;31127;35584;3;35429;44192;0;48979;55737;0;33481;42788;0;36296;49914;0;9302;18448;0;0;608524;96107;153019;380463;51485;74660;18442;497;456
2021-06-19T23:59:59+02:00;10;8932664;Österreich;6957817;77.89184727;4508790;50.47531173;2544956;28.49044809;3758;3498;0;135418;132687;6;253185;240216;7;293418;294807;10;386339;401659;4;460222;468152;2;329928;369006;0;236012;301235;0;70011;127625;0;49;48;0;44862;45080;1;96917;105367;1;113587;135514;5;155191;195523;3;246898;271138;1;232871;263592;0;199671;255976;0;64601;117342;0;2303;3160242;451752;799901;1809598;234851;403730;95940;966;837
2021-06-20T23:59:59+02:00;0;;KeineZuordnung;73220;;51017;;26000;;25;23;0;1509;1576;0;5092;4251;3;5508;4176;2;5282;5913;1;4007;4558;1;1648;2014;0;1130;1528;0;310;863;0;6;6;0;546;639;0;1870;1867;0;2230;2135;0;2213;3263;1;2066;2721;1;1090;1402;0;925;1255;0;270;769;0;2322;31494;6311;9329;15386;2014;4724;3797;86;79
2021-06-20T23:59:59+02:00;1;296010;Burgenland;259166;87.55312321;161732;54.63734333;102086;34.4873484;35;36;0;3352;3355;0;6189;6107;0;8510;9328;0;13624;14518;0;18396;18775;0;15503;16194;0;8770;10681;0;2881;5478;0;0;3;0;1604;1447;0;2895;3322;0;3914;5156;0;5945;7460;0;10689;11516;0;11876;12290;0;7189;8733;0;2773;5274;0;0;113612;15606;27852;73317;8940;15168;4652;10;9
2021-06-20T23:59:59+02:00;2;562089;Kärnten;454410;80.84306934;283059;50.3583952;179143;31.87093147;63;58;0;5406;5229;0;12032;11652;0;16587;17260;0;23536;25110;1;30400;31704;0;24050;26868;0;16851;21359;0;5162;9731;0;3;2;0;2102;2270;0;4375;5360;0;6153;8222;0;10818;13953;1;19303;21336;0;17957;20209;0;14639;18668;0;4803;8969;0;0;199618;29126;46461;121464;19574;30292;7794;62;19
2021-06-20T23:59:59+02:00;3;1690879;Niederösterreich;1378094;81.50163317;950137;56.19189782;446241;26.39106642;1975;1748;0;35960;33800;1;49769;45712;1;61784;62889;0;83632;86254;0;96757;96715;0;69034;75218;0;49623;60453;0;14324;24488;0;8;10;0;9091;8593;0;16325;16964;1;19500;24326;0;25722;34731;0;31447;35878;0;46160;51540;0;41654;50542;0;12508;21241;0;0;682831;68176;180778;297037;39943;90915;18285;68;61
2021-06-20T23:59:59+02:00;4;1495608;Oberösterreich;1122836;75.07555456;712470;47.63748255;422381;28.24142422;613;553;0;21605;20093;1;38031;32362;0;44353;41452;1;60542;59688;1;77930;77107;0;56714;60759;0;38042;48781;0;12145;21697;0;9;3;0;5556;5433;0;11262;11456;0;13302;15856;0;19393;24983;1;54249;56977;0;45519;48630;0;34178;43842;0;11381;20351;0;0;514325;76380;109688;303921;36756;69629;12016;62;59
2021-06-20T23:59:59+02:00;5;560710;Salzburg;425191;75.83082164;278987;49.75602361;152631;27.22102335;65;60;0;9047;8510;0;15941;15122;0;18951;18976;0;23372;24117;0;27409;28479;0;20283;23174;0;14893;18617;0;4366;7605;0;9;3;0;2587;2497;0;5261;5412;0;6882;7907;0;9441;11362;0;14676;15899;0;14519;16942;0;12306;15725;0;4101;7102;0;0;188734;28822;54967;113630;14846;17691;6427;37;37
2021-06-20T23:59:59+02:00;6;1247077;Steiermark;945049;75.78112659;616624;49.44554346;340192;27.27914956;218;193;0;14791;14598;0;28647;26992;2;33332;33930;1;53222;54617;0;66154;67730;0;50681;56176;0;35908;46387;0;11394;21651;0;7;4;0;5892;5954;0;13691;14192;1;15183;18052;1;19385;25004;0;27758;31307;0;32432;36509;0;27294;36086;0;10844;20596;0;0;431301;68684;104829;246893;33169;48320;11768;43;42
2021-06-20T23:59:59+02:00;7;760105;Tirol;617925;81.29468955;390446;51.36737688;236373;31.09741417;87;106;0;10966;10824;0;22394;21600;1;27786;28200;3;35094;35812;1;39596;40289;1;27031;30148;0;19578;24444;0;6133;10352;0;3;9;0;5372;5445;0;10842;10999;0;12090;13898;1;16347;19025;0;23272;25433;0;19252;21690;0;16525;20660;0;5791;9719;0;0;259921;44171;77387;178182;16425;32826;8895;73;45
2021-06-20T23:59:59+02:00;8;399237;Vorarlberg;324913;81.38348901;202067;50.61329486;126757;31.74981277;712;682;0;7269;7242;0;10731;10064;0;13926;14009;0;18532;18764;0;21216;20282;0;13942;15057;0;9644;11813;0;2991;5191;0;0;0;0;1634;1818;0;2939;3341;0;4432;5535;0;11787;12731;0;16245;15977;0;11052;12097;0;8753;10676;0;2842;4898;0;0;142268;20260;35600;89927;13283;19603;3913;28;31
2021-06-20T23:59:59+02:00;9;1920949;Wien;1394327;72.58532111;881595;45.89372232;531244;27.65528913;381;389;0;27671;29567;4;67121;68685;0;64470;66247;3;71350;78436;0;79202;83243;0;51263;63651;0;41677;57309;0;10325;20601;0;5;10;0;11026;11637;1;28741;33732;0;31391;35912;3;35657;44458;0;50432;57133;0;33747;43138;0;36381;50054;0;9310;18476;0;0;612515;97049;153022;385917;51495;74861;18515;497;456
2021-06-20T23:59:59+02:00;10;8932664;Österreich;6995131;78.3095726;4528134;50.69186527;2563048;28.69298565;4174;3848;0;137576;134794;6;255947;242547;7;295207;296467;10;388186;403229;4;461067;468882;2;330149;369259;0;236116;301372;0;70031;127657;0;50;50;0;45410;45733;1;98201;106645;2;115077;136999;5;156708;196970;3;250137;274177;1;233604;264447;0;199844;256241;0;64623;117395;0;2322;3176619;454585;799913;1825674;236445;404029;96062;966;838
2021-06-21T23:59:59+02:00;0;;KeineZuordnung;73944;;51427;;26352;;26;25;0;1540;1612;0;5170;4328;3;5560;4199;2;5318;5935;1;4032;4569;1;1651;2015;0;1131;1528;0;311;863;0;6;6;0;563;657;0;1906;1898;0;2257;2159;0;2244;3293;1;2109;2761;1;1102;1418;0;929;1264;0;270;770;0;2345;31812;6351;9343;15587;2056;4794;3835;86;80
2021-06-21T23:59:59+02:00;1;296010;Burgenland;259850;87.78419648;161999;54.72754299;102572;34.65153204;35;37;0;3377;3378;0;6237;6138;0;8556;9360;0;13651;14536;0;18407;18779;0;15504;16194;0;8770;10681;0;2881;5478;0;1;3;0;1622;1464;0;2934;3350;0;3965;5194;0;5997;7486;0;10778;11592;0;11896;12309;0;7192;8741;0;2774;5274;0;0;113792;15624;27852;73638;9020;15184;4721;10;9
2021-06-21T23:59:59+02:00;2;562089;Kärnten;456603;81.23322107;284121;50.54733325;180321;32.08050682;65;60;0;5524;5353;0;12197;11830;0;16655;17383;0;23585;25176;1;30442;31760;0;24066;26890;0;16857;21374;0;5167;9736;0;3;2;0;2120;2300;0;4417;5401;0;6223;8273;0;10921;14032;1;19414;21461;0;18114;20399;0;14705;18752;0;4807;8976;0;0;200623;29130;46467;121997;19577;30887;7841;62;19
2021-06-21T23:59:59+02:00;3;1690879;Niederösterreich;1383927;81.84660168;951249;56.25766243;451342;26.69274383;1986;1757;0;36048;33853;1;49919;45840;1;61928;63030;0;83713;86316;0;96832;96778;0;69068;75246;0;49638;60471;0;14324;24500;0;9;11;0;9241;8696;0;16543;17136;1;19816;24587;0;26539;35384;0;32388;36834;0;46356;51743;0;41685;50594;0;12517;21262;0;0;683501;68220;180796;300828;40539;91249;18665;68;61
2021-06-21T23:59:59+02:00;4;1495608;Oberösterreich;1132040;75.69095645;714978;47.80517355;429083;28.6895363;642;573;0;21893;20386;1;38331;32644;0;44639;41714;1;60694;59856;1;78068;77254;0;56763;60806;0;38062;48798;0;12148;21704;0;9;3;0;5616;5479;0;11397;11548;0;13461;15987;0;19793;25311;1;54522;57161;0;47181;50615;0;34746;44479;0;11402;20372;0;0;516733;76461;109700;304574;37512;74914;12022;63;61
2021-06-21T23:59:59+02:00;5;560710;Salzburg;428951;76.50140001;280008;49.93811418;155375;27.71040288;68;62;0;9184;8638;0;16079;15242;0;19063;19063;0;23446;24189;0;27449;28530;0;20295;23197;0;14904;18624;0;4369;7606;0;9;3;0;2648;2565;0;5431;5595;0;7098;8173;0;9749;11701;0;15043;16304;0;14656;17078;0;12346;15762;0;4106;7108;0;0;189633;28938;54968;115345;15082;18479;6432;37;37
2021-06-21T23:59:59+02:00;6;1247077;Steiermark;955064;76.5842045;621507;49.83709907;345813;27.72988356;225;194;0;14917;14689;0;30548;28330;2;33943;34379;1;53312;54714;0;66223;67767;0;50704;56204;0;35916;46391;0;11395;21653;0;7;4;0;6348;6255;0;14635;14832;1;16018;18646;1;19942;25361;0;28076;31510;0;32599;36694;0;27321;36117;0;10846;20600;0;0;435686;68689;104832;251917;33204;48393;12257;44;42
2021-06-21T23:59:59+02:00;7;760105;Tirol;620945;81.69200308;391826;51.54893074;238090;31.32330402;93;107;0;11032;10916;0;22646;21816;1;28045;28400;3;35173;35890;1;39641;40335;1;27043;30164;0;19580;24449;0;6135;10355;0;3;10;0;5413;5496;0;10931;11106;0;12188;14001;1;16544;19211;0;23543;25675;0;19354;21797;0;16578;20719;0;5797;9723;0;0;261216;44174;77392;178500;17494;33078;8973;73;45
2021-06-21T23:59:59+02:00;8;399237;Vorarlberg;325429;81.51273554;202083;50.6173025;127257;31.87505166;712;682;0;7269;7248;0;10737;10067;0;13927;14009;0;18532;18764;0;21216;20282;0;13942;15057;0;9644;11813;0;2991;5191;0;0;0;0;1662;1847;0;2989;3358;0;4497;5574;0;11850;12764;0;16308;16037;0;11070;12113;0;8756;10685;0;2846;4901;0;0;142283;20261;35600;90411;13289;19613;3913;28;31
2021-06-21T23:59:59+02:00;9;1920949;Wien;1411449;73.47665138;890008;46.33168293;540385;28.13114768;466;471;0;28310;30242;4;68357;69824;0;65491;67178;3;72159;79178;0;79556;83582;0;51341;63781;0;41726;57376;0;10330;20633;0;9;11;0;11319;11911;1;29302;34233;0;31852;36406;3;36170;44989;0;52280;58940;0;34296;43824;0;36578;50386;0;9340;18535;0;0;618933;98511;153122;393389;52247;75338;18948;498;463
2021-06-21T23:59:59+02:00;10;8932664;Österreich;7048202;78.90369547;4549206;50.92776354;2596590;29.06848394;4318;3968;0;139094;136315;6;260221;246059;7;297807;298715;10;389583;404554;4;461866;469636;2;330377;369554;0;236228;301505;0;70051;127719;0;56;53;0;46552;46670;1;100485;108457;2;117375;139000;5;159749;199532;3;254461;278275;1;236624;267990;0;200836;257499;0;64705;117521;0;2345;3194212;456359;800072;1846186;240020;411929;97607;969;848
2021-06-22T23:59:59+02:00;0;;KeineZuordnung;75206;;52100;;26985;;27;25;0;1574;1656;0;5306;4421;3;5647;4243;2;5392;5997;1;4062;4594;1;1656;2028;0;1132;1533;0;312;865;0;6;6;0;584;677;0;1950;1946;0;2299;2203;0;2300;3385;1;2180;2845;1;1121;1448;0;953;1286;0;270;774;0;2373;32389;6395;9351;15918;2160;4948;3879;86;80
2021-06-22T23:59:59+02:00;1;296010;Burgenland;266214;89.93412385;162594;54.92854971;108399;36.62004662;41;40;0;3448;3438;0;6327;6201;0;8618;9432;0;13712;14582;0;18440;18801;0;15506;16195;0;8771;10682;0;2881;5479;0;2;3;0;1657;1515;0;3026;3448;0;4092;5347;0;6193;7713;0;11537;12507;0;12285;12766;0;8270;9977;0;2780;5281;0;0;114319;15632;27854;76292;9124;18195;4779;10;9
2021-06-22T23:59:59+02:00;2;562089;Kärnten;460882;81.99448842;285021;50.70745024;183761;32.69250955;68;63;0;5657;5466;0;12274;11924;0;16721;17470;0;23642;25250;1;30491;31819;0;24091;26918;0;16870;21389;0;5167;9740;0;3;2;0;2153;2335;0;4477;5498;0;6310;8402;0;11702;14741;1;19868;21871;0;18342;20631;0;14767;18849;0;4816;8993;0;0;201451;29136;46472;122803;21365;31672;7902;62;19
2021-06-22T23:59:59+02:00;3;1690879;Niederösterreich;1404067;83.03769814;959735;56.75953158;463487;27.4110093;2133;1896;0;37394;35064;1;50940;46707;1;62651;63695;0;84212;86788;0;97272;97185;0;69239;75417;0;49704;60566;0;14335;24535;0;13;18;0;9559;8989;0;17005;17500;1;20442;25069;0;28286;36950;0;33929;38129;0;47412;52824;0;42138;51146;0;12623;21454;0;0;691445;68254;180811;308201;41182;94887;19156;70;61
2021-06-22T23:59:59+02:00;4;1495608;Oberösterreich;1146280;76.6430776;717463;47.97132671;441044;29.48927794;679;614;0;22146;20625;1;38583;32878;0;44886;41990;1;60885;60068;1;78200;77395;0;56817;60892;0;38087;48838;0;12157;21720;0;11;3;0;5747;5590;0;11706;11750;0;13804;16256;0;21351;26545;1;55445;57934;0;49407;53085;0;35347;45206;0;11425;20431;0;0;518793;76661;109718;309935;37580;81234;12233;64;62
2021-06-22T23:59:59+02:00;5;560710;Salzburg;436729;77.88856985;281442;50.19386135;161723;28.84253892;73;70;0;9311;8793;0;16254;15395;0;19253;19216;0;23578;24312;0;27510;28609;0;20320;23226;0;14909;18634;0;4369;7610;0;9;3;0;2795;2756;0;5814;6056;0;7561;8759;0;10481;12577;0;15773;17237;0;14935;17392;0;12455;15884;0;4111;7125;0;0;190838;29159;54972;120048;15640;19561;6436;37;38
2021-06-22T23:59:59+02:00;6;1247077;Steiermark;965910;77.45391824;628624;50.40779358;349780;28.04798741;240;200;0;15160;14867;0;31231;28793;2;36103;36345;1;53777;55141;0;66402;67885;0;50786;56279;0;35941;46413;0;11400;21658;0;7;4;0;6446;6339;0;14796;14954;1;16191;18784;1;20065;25475;0;28190;31600;0;32755;36834;0;28533;37356;0;10846;20603;0;0;442517;68711;104858;252617;33253;51373;12495;44;42
2021-06-22T23:59:59+02:00;7;760105;Tirol;627360;82.53596543;394558;51.90835477;241898;31.82428743;105;119;0;11283;11100;0;23481;22485;1;28298;28630;3;35241;35951;1;39704;40378;1;27060;30182;0;19586;24458;0;6135;10356;0;3;11;0;5531;5598;0;11152;11327;0;12496;14325;1;16938;19557;0;23998;26146;0;19648;22116;0;16683;20840;0;5803;9725;0;0;263808;44183;77398;179984;18512;34259;9098;73;45
2021-06-22T23:59:59+02:00;8;399237;Vorarlberg;328197;82.20605806;204702;51.27330383;127626;31.96747796;714;682;0;7400;7316;0;10867;10166;0;14207;14264;0;19287;19382;0;21306;20359;0;13977;15089;0;9663;11838;0;2991;5194;0;0;0;0;1706;1873;0;3032;3394;0;4528;5606;0;11898;12798;0;16326;16054;0;11080;12126;0;8763;10693;0;2847;4902;0;0;144679;20264;35600;90546;13292;19624;4133;28;31
2021-06-22T23:59:59+02:00;9;1920949;Wien;1430008;74.44278843;899056;46.80270012;550421;28.65359778;498;505;0;28987;30946;4;69682;71012;0;66679;68312;3;72916;79964;0;79957;83977;0;51450;63896;0;41785;57465;0;10344;20674;0;10;11;0;11617;12234;1;29931;34832;0;32412;36974;3;36783;45586;0;54124;60599;0;35008;44633;0;36874;50809;0;9369;18611;0;0;625827;100016;153243;401018;53444;76023;19473;501;463
2021-06-22T23:59:59+02:00;10;8932664;Österreich;7140853;79.94091124;4585295;51.33177516;2655124;29.72376438;4578;4214;0;142360;139271;6;264945;249982;7;303063;303597;10;392642;407435;4;463344;471002;2;330902;370122;0;236448;301816;0;70091;127831;0;64;61;0;47795;47906;1;102889;110705;2;120135;141725;5;165997;205327;3;261370;284922;1;241993;273855;0;204783;262046;0;64890;117899;0;2373;3226066;458411;800277;1877362;245552;431776;99584;975;850
2021-06-23T23:59:59+02:00;0;;KeineZuordnung;76534;;52637;;27806;;27;25;0;1605;1674;0;5391;4496;3;5736;4294;2;5445;6045;1;4087;4620;1;1662;2034;0;1133;1536;0;312;865;0;6;6;0;603;703;0;2025;2004;0;2391;2264;0;2389;3494;1;2286;2937;1;1139;1471;0;963;1298;0;271;779;0;2418;32844;6442;9356;16392;2306;5118;3909;86;81
2021-06-23T23:59:59+02:00;1;296010;Burgenland;269460;91.03070842;163255;55.15185298;111005;37.50042228;50;48;0;3522;3512;0;6405;6261;0;8722;9510;0;13763;14629;0;18474;18819;0;15517;16201;0;8772;10687;0;2881;5482;0;2;3;0;1698;1568;0;3129;3551;0;4237;5496;0;6447;7897;0;12150;13220;0;12375;12861;0;8288;10010;0;2784;5289;0;0;114952;15637;27856;78636;9206;18354;4800;10;9
2021-06-23T23:59:59+02:00;2;562089;Kärnten;465724;82.85591784;286045;50.8896278;187629;33.3806568;74;68;0;5797;5596;0;12375;12031;0;16809;17546;0;23702;25313;1;30560;31898;0;24120;26952;0;16880;21410;0;5171;9742;0;3;3;0;2205;2373;0;4571;5580;0;6436;8548;0;12577;15403;1;20282;22278;0;18677;20986;0;14877;18989;0;4826;9014;0;0;202399;29143;46491;123732;23058;32868;7952;62;19
2021-06-23T23:59:59+02:00;3;1690879;Niederösterreich;1428455;84.48002489;966107;57.136377;481662;28.48589402;2212;1957;0;38381;35988;1;51694;47386;1;63136;64144;0;84587;87200;0;97639;97498;0;69389;75560;0;49771;60647;0;14348;24568;0;36;33;0;10026;9419;0;17878;18193;1;21671;26153;0;31414;39712;0;36234;40014;0;48370;53801;0;42548;51706;0;12764;21689;0;0;697598;68301;180824;320389;43926;97970;19315;70;62
2021-06-23T23:59:59+02:00;4;1495608;Oberösterreich;1165295;77.91446689;721534;48.2435237;456126;30.49769726;740;679;0;22571;21065;1;38987;33302;0;45323;42452;1;61158;60354;1;78405;77636;0;56914;61001;0;38123;48909;0;12170;21742;0;13;4;0;5934;5725;0;12033;12019;0;14241;16632;0;25695;30078;1;57531;59640;0;50011;53698;0;35527;45423;0;11446;20475;0;0;522594;76788;109723;324340;37635;81718;12371;64;62
2021-06-23T23:59:59+02:00;5;560710;Salzburg;446676;79.66257067;283375;50.53860284;169770;30.27768365;104;96;0;9600;9095;0;16487;15594;0;19438;19367;0;23725;24437;0;27581;28695;0;20345;23252;0;14917;18653;0;4373;7616;0;9;3;0;3029;3040;0;6297;6603;0;8185;9522;0;11397;13622;0;16796;18442;0;15232;17751;0;12562;16008;0;4124;7148;0;0;192529;29363;54976;126491;16132;20636;6469;38;42
2021-06-23T23:59:59+02:00;6;1247077;Steiermark;988522;79.26711823;639903;51.31222852;361420;28.98137004;262;235;0;15541;15262;0;31896;29427;2;39536;39392;1;54689;55945;0;66705;68191;0;50892;56401;0;35980;46470;0;11404;21672;0;10;5;0;6629;6553;0;15198;15284;1;16994;19507;1;21484;26789;0;29796;33259;0;33559;37813;0;29074;37965;0;10864;20635;0;0;453448;68745;104865;262745;33340;52491;12802;44;42
2021-06-23T23:59:59+02:00;7;760105;Tirol;633901;83.39650443;395725;52.06188619;247289;32.53353155;126;132;0;11465;11311;0;23641;22625;1;28378;28705;3;35316;36011;1;39751;40424;1;27075;30206;0;19594;24467;0;6135;10357;0;4;13;0;5640;5718;0;11422;11593;0;12862;14697;1;17541;20160;1;24732;26918;0;20028;22542;0;16846;21019;0;5810;9742;0;0;264952;44187;77400;183035;19392;35702;9115;73;45
2021-06-23T23:59:59+02:00;8;399237;Vorarlberg;329686;82.57901948;205025;51.35420815;129096;32.33568031;714;682;0;7448;7346;0;10939;10214;0;14233;14290;0;19304;19397;0;21317;20366;0;13984;15099;0;9666;11841;0;2991;5194;0;0;0;0;1755;1904;0;3113;3450;0;4569;5640;0;11927;12837;0;16394;16105;0;11288;12316;0;9015;10994;0;2856;4933;0;0;144696;20264;35602;90568;13298;20762;4437;28;31
2021-06-23T23:59:59+02:00;9;1920949;Wien;1449505;75.45775552;907263;47.22993687;561939;29.25319725;522;521;0;29515;31560;4;70859;72045;0;67888;69341;3;73597;80669;0;80369;84351;0;51559;64026;0;41832;57549;0;10353;20700;0;12;12;0;11978;12662;1;30851;35763;0;33368;37869;3;37746;46497;0;56104;62437;0;35397;45110;0;37011;51052;0;9398;18668;0;0;632202;101486;153376;409619;55012;77140;19701;502;467
2021-06-23T23:59:59+02:00;10;8932664;Österreich;7253758;81.20486789;4620869;51.73002141;2733742;30.60388256;4831;4443;0;145445;142409;6;268674;253381;7;309199;309041;10;395286;410000;4;464888;472498;2;331457;370732;0;236668;302169;0;70138;127938;0;95;82;0;49497;49665;1;106517;114040;2;124954;146328;5;178617;216489;4;272305;295250;1;246076;278349;0;206711;264464;0;65143;118372;0;2418;3258214;460356;800469;1935947;253305;442759;100871;977;860
2021-06-24T23:59:59+02:00;0;;KeineZuordnung;77967;;53220;;28693;;28;25;0;1641;1720;0;5495;4559;3;5823;4353;2;5495;6091;1;4109;4656;1;1673;2040;0;1135;1539;0;313;865;0;6;6;0;635;730;0;2099;2077;0;2509;2320;0;2512;3593;1;2392;3027;1;1167;1494;0;970;1308;0;272;780;0;2447;33328;6497;9363;17006;2393;5267;3946;86;81
2021-06-24T23:59:59+02:00;1;296010;Burgenland;277315;93.68433499;167082;56.44471471;115688;39.08246343;64;53;0;3924;3881;0;6859;6608;0;9252;10017;0;14098;14930;0;18610;18954;0;15621;16293;0;8815;10723;0;2884;5496;0;2;3;0;1836;1738;0;3384;3755;0;4657;5831;0;7396;8607;0;12893;13920;0;12400;12874;0;8298;10017;0;2784;5293;0;0;117876;15884;27857;79279;12536;18409;5455;10;9
2021-06-24T23:59:59+02:00;2;562089;Kärnten;469989;83.61469447;287941;51.22694093;190048;33.81101569;79;70;0;6365;6090;0;12538;12142;0;16928;17658;0;23777;25361;1;30624;31948;0;24153;26975;0;16887;21424;0;5175;9746;0;3;3;0;2241;2426;0;4636;5700;0;6530;8698;0;12812;15692;1;20527;22541;0;18976;21317;0;14974;19103;0;4837;9031;0;0;202909;30469;46501;124763;23205;34059;8002;62;19
2021-06-24T23:59:59+02:00;3;1690879;Niederösterreich;1449513;85.72541264;967654;57.22786787;501417;29.65422127;2225;1981;0;38613;36216;1;51862;47558;1;63254;64256;0;84688;87298;0;97716;97583;0;69420;75591;0;49791;60668;0;14352;24580;0;63;59;0;10480;9854;0;18507;18754;1;22605;27017;0;33357;41350;0;40199;44487;0;49670;55164;0;42934;52214;0;12846;21856;0;0;698846;68338;180840;335954;44558;101284;19559;72;62
2021-06-24T23:59:59+02:00;4;1495608;Oberösterreich;1183797;79.15155576;727188;48.62156394;468987;31.3576151;844;773;0;23217;21720;1;39559;33891;0;45979;43160;1;61525;60747;1;78654;77887;0;57020;61136;0;38169;48962;0;12180;21762;0;15;5;0;6090;5918;0;12402;12378;0;14754;17167;0;29055;32838;1;59175;61177;0;50537;54244;0;35649;45596;0;11467;20519;0;0;528176;76844;109726;333811;40571;82158;12384;64;63
