Meldedatum;BundeslandID;Bundesland;NormalBettenBelCovid19;IntensivBettenKapGes;IntensivBettenBelCovid19;IntensivBettenBelNichtCovid19;IntensivBettenFrei;TestGesamt
04.03.2021 00:00:00;8;Vorarlberg;24;52;4;30;18;868793
04.03.2021 00:00:00;9;Wien;317;259;90;0;169;3367370
04.03.2021 00:00:00;10;Österreich;1142;1799;302;931;566;15864120
05.03.2021 00:00:00;1;Burgenland;40;52;14;28;10;677110
05.03.2021 00:00:00;2;Kärnten;89;171;15;115;41;710375
05.03.2021 00:00:00;3;Niederösterreich;273;337;89;168;80;3631722
05.03.2021 00:00:00;4;Oberösterreich;96;250;24;161;65;2368282
05.03.2021 00:00:00;5;Salzburg;68;137;13;87;37;914767
05.03.2021 00:00:00;6;Steiermark;176;352;36;205;111;1929023
05.03.2021 00:00:00;7;Tirol;64;189;23;111;55;1587729
05.03.2021 00:00:00;8;Vorarlberg;23;52;4;36;12;882629
05.03.2021 00:00:00;9;Wien;285;266;107;0;159;3421978
05.03.2021 00:00:00;10;Österreich;1114;1806;325;911;570;16123615
06.03.2021 00:00:00;1;Burgenland;46;52;13;28;11;692887
06.03.2021 00:00:00;2;Kärnten;81;171;15;115;41;711306
06.03.2021 00:00:00;3;Niederösterreich;281;337;87;171;79;3693241
06.03.2021 00:00:00;4;Oberösterreich;112;250;23;153;74;2407310
06.03.2021 00:00:00;5;Salzburg;71;137;11;78;48;931315
06.03.2021 00:00:00;6;Steiermark;180;352;34;205;113;1966099
06.03.2021 00:00:00;7;Tirol;60;189;22;102;65;1604167
06.03.2021 00:00:00;8;Vorarlberg;22;52;4;32;16;896689
06.03.2021 00:00:00;9;Wien;285;282;107;0;175;3471274
06.03.2021 00:00:00;10;Österreich;1138;1822;316;884;622;16374288
07.03.2021 00:00:00;1;Burgenland;54;52;12;26;14;694733
07.03.2021 00:00:00;2;Kärnten;82;171;16;115;40;711909
07.03.2021 00:00:00;3;Niederösterreich;271;337;84;157;96;3738592
07.03.2021 00:00:00;4;Oberösterreich;115;250;21;143;86;2428659
07.03.2021 00:00:00;5;Salzburg;76;137;14;79;44;939879
07.03.2021 00:00:00;6;Steiermark;185;352;36;191;125;1993544
07.03.2021 00:00:00;7;Tirol;64;189;21;100;68;1619308
07.03.2021 00:00:00;8;Vorarlberg;23;52;4;26;22;904537
07.03.2021 00:00:00;9;Wien;285;283;109;0;174;3501971
07.03.2021 00:00:00;10;Österreich;1155;1823;317;837;669;16533132
08.03.2021 00:00:00;1;Burgenland;60;52;11;29;12;705722
08.03.2021 00:00:00;2;Kärnten;80;171;17;126;28;713785
08.03.2021 00:00:00;3;Niederösterreich;280;337;85;154;98;3765805
08.03.2021 00:00:00;4;Oberösterreich;124;250;24;140;86;2452634
08.03.2021 00:00:00;5;Salzburg;79;137;14;75;48;947009
08.03.2021 00:00:00;6;Steiermark;204;352;38;192;122;1996501
08.03.2021 00:00:00;7;Tirol;71;189;22;102;65;1633325
08.03.2021 00:00:00;8;Vorarlberg;24;52;4;21;27;911122
08.03.2021 00:00:00;9;Wien;304;281;118;0;163;3529309
08.03.2021 00:00:00;10;Österreich;1226;1821;333;839;649;16655212
09.03.2021 00:00:00;1;Burgenland;61;52;10;30;12;716398
09.03.2021 00:00:00;2;Kärnten;84;171;15;125;31;763750
09.03.2021 00:00:00;3;Niederösterreich;312;337;82;169;86;3824765
09.03.2021 00:00:00;4;Oberösterreich;120;250;26;155;69;2517626
09.03.2021 00:00:00;5;Salzburg;90;137;13;89;35;982741
09.03.2021 00:00:00;6;Steiermark;212;352;34;207;111;2066437
09.03.2021 00:00:00;7;Tirol;68;189;19;113;57;1645194
09.03.2021 00:00:00;8;Vorarlberg;21;52;4;26;22;926254
09.03.2021 00:00:00;9;Wien;319;282;126;0;156;3607954
09.03.2021 00:00:00;10;Österreich;1287;1822;329;914;579;17051119
10.03.2021 00:00:00;1;Burgenland;64;52;12;28;12;725692
10.03.2021 00:00:00;2;Kärnten;81;171;15;125;31;780153
10.03.2021 00:00:00;3;Niederösterreich;304;333;75;177;81;3885068
10.03.2021 00:00:00;4;Oberösterreich;127;250;25;164;61;2560979
10.03.2021 00:00:00;5;Salzburg;87;137;13;91;33;1001876
10.03.2021 00:00:00;6;Steiermark;207;352;39;203;110;2117895
10.03.2021 00:00:00;7;Tirol;65;189;21;118;50;1656543
10.03.2021 00:00:00;8;Vorarlberg;15;52;4;29;19;940650
10.03.2021 00:00:00;9;Wien;323;278;120;0;158;3660447
10.03.2021 00:00:00;10;Österreich;1273;1814;324;935;555;17329303
11.03.2021 00:00:00;1;Burgenland;58;52;15;25;12;735955
11.03.2021 00:00:00;2;Kärnten;76;171;15;126;30;780828
11.03.2021 00:00:00;3;Niederösterreich;313;333;76;162;95;3930268
11.03.2021 00:00:00;4;Oberösterreich;124;250;28;169;53;2617695
11.03.2021 00:00:00;5;Salzburg;83;137;17;93;27;1023271
11.03.2021 00:00:00;6;Steiermark;191;352;42;214;96;2145853
11.03.2021 00:00:00;7;Tirol;68;189;24;119;46;1669705
11.03.2021 00:00:00;8;Vorarlberg;13;52;4;35;13;953849
11.03.2021 00:00:00;9;Wien;316;276;121;0;155;3691533
11.03.2021 00:00:00;10;Österreich;1242;1812;342;943;527;17548957
12.03.2021 00:00:00;1;Burgenland;59;52;15;26;11;745729
12.03.2021 00:00:00;2;Kärnten;75;171;17;130;24;782016
12.03.2021 00:00:00;3;Niederösterreich;317;333;79;168;86;4004202
12.03.2021 00:00:00;4;Oberösterreich;131;250;30;174;46;2658827
12.03.2021 00:00:00;5;Salzburg;81;137;18;82;37;1042456
12.03.2021 00:00:00;6;Steiermark;197;352;38;214;100;2174570
12.03.2021 00:00:00;7;Tirol;72;187;25;116;46;1762040
12.03.2021 00:00:00;8;Vorarlberg;12;52;4;34;14;968333
12.03.2021 00:00:00;9;Wien;325;279;120;0;159;3768674
12.03.2021 00:00:00;10;Österreich;1269;1813;346;944;523;17906847
13.03.2021 00:00:00;1;Burgenland;59;52;15;24;13;765111
13.03.2021 00:00:00;2;Kärnten;74;171;16;130;25;783011
13.03.2021 00:00:00;3;Niederösterreich;303;333;82;173;78;4079284
13.03.2021 00:00:00;4;Oberösterreich;138;250;34;163;53;2699892
13.03.2021 00:00:00;5;Salzburg;84;137;16;82;39;1065238
13.03.2021 00:00:00;6;Steiermark;195;352;36;214;102;2215308
13.03.2021 00:00:00;7;Tirol;76;187;25;121;41;1780612
13.03.2021 00:00:00;8;Vorarlberg;13;52;4;23;25;982335
13.03.2021 00:00:00;9;Wien;343;286;128;0;158;3807817
13.03.2021 00:00:00;10;Österreich;1285;1820;356;930;534;18178608
14.03.2021 00:00:00;1;Burgenland;56;52;16;23;13;772126
14.03.2021 00:00:00;2;Kärnten;80;171;16;130;25;783426
14.03.2021 00:00:00;3;Niederösterreich;293;333;87;143;103;4130698
14.03.2021 00:00:00;4;Oberösterreich;149;250;35;147;68;2722516
14.03.2021 00:00:00;5;Salzburg;84;137;14;78;45;1075448
14.03.2021 00:00:00;6;Steiermark;213;352;33;197;122;2243171
14.03.2021 00:00:00;7;Tirol;82;187;23;119;45;1794959
14.03.2021 00:00:00;8;Vorarlberg;13;52;2;26;24;990424
14.03.2021 00:00:00;9;Wien;352;295;126;0;169;3833275
14.03.2021 00:00:00;10;Österreich;1322;1829;352;863;614;18346043
15.03.2021 00:00:00;1;Burgenland;61;52;18;22;12;778154
15.03.2021 00:00:00;2;Kärnten;85;171;16;126;29;785396
15.03.2021 00:00:00;3;Niederösterreich;315;333;85;146;102;4167187
15.03.2021 00:00:00;4;Oberösterreich;167;250;41;149;60;2749652
15.03.2021 00:00:00;5;Salzburg;77;137;17;74;46;1077012
15.03.2021 00:00:00;6;Steiermark;223;352;36;197;119;2247450
15.03.2021 00:00:00;7;Tirol;85;187;24;116;47;1811508
15.03.2021 00:00:00;8;Vorarlberg;13;52;2;28;22;998950
15.03.2021 00:00:00;9;Wien;380;283;134;0;149;3869837
15.03.2021 00:00:00;10;Österreich;1406;1817;373;858;586;18485146
16.03.2021 00:00:00;1;Burgenland;54;52;18;26;8;790271
16.03.2021 00:00:00;2;Kärnten;88;171;17;135;19;786786
16.03.2021 00:00:00;3;Niederösterreich;342;333;86;154;93;4239419
16.03.2021 00:00:00;4;Oberösterreich;171;250;43;138;69;2819376
16.03.2021 00:00:00;5;Salzburg;69;137;18;78;41;1102571
16.03.2021 00:00:00;6;Steiermark;225;352;45;213;94;2345419
16.03.2021 00:00:00;7;Tirol;84;187;22;114;51;1826809
16.03.2021 00:00:00;8;Vorarlberg;10;52;3;29;20;1015789
16.03.2021 00:00:00;9;Wien;395;294;143;0;151;3914427
16.03.2021 00:00:00;10;Österreich;1438;1828;395;887;546;18840867
17.03.2021 00:00:00;1;Burgenland;52;54;19;27;8;799358
17.03.2021 00:00:00;2;Kärnten;88;171;15;135;21;870998
17.03.2021 00:00:00;3;Niederösterreich;341;333;89;156;88;4307909
17.03.2021 00:00:00;4;Oberösterreich;160;250;46;162;42;2851427
17.03.2021 00:00:00;5;Salzburg;71;137;14;84;39;1122193
17.03.2021 00:00:00;6;Steiermark;223;344;40;219;85;2396525
17.03.2021 00:00:00;7;Tirol;82;187;26;111;50;1937323
17.03.2021 00:00:00;8;Vorarlberg;12;52;3;33;16;1033799
17.03.2021 00:00:00;9;Wien;420;300;144;0;156;3957995
17.03.2021 00:00:00;10;Österreich;1449;1828;396;927;505;19277527
18.03.2021 00:00:00;1;Burgenland;52;54;18;29;7;809593
18.03.2021 00:00:00;2;Kärnten;84;171;16;123;32;871799
18.03.2021 00:00:00;3;Niederösterreich;331;333;85;164;84;4377441
18.03.2021 00:00:00;4;Oberösterreich;164;250;46;150;54;2927953
18.03.2021 00:00:00;5;Salzburg;74;137;16;89;32;1142497
18.03.2021 00:00:00;6;Steiermark;235;344;42;216;86;2426106
18.03.2021 00:00:00;7;Tirol;89;187;24;108;55;1953024
18.03.2021 00:00:00;8;Vorarlberg;13;52;4;28;20;1064740
18.03.2021 00:00:00;9;Wien;409;284;137;0;147;4002957
18.03.2021 00:00:00;10;Österreich;1451;1812;388;907;517;19576110
19.03.2021 00:00:00;1;Burgenland;52;54;16;27;11;823041
19.03.2021 00:00:00;2;Kärnten;73;171;18;127;26;872716
19.03.2021 00:00:00;3;Niederösterreich;337;333;82;174;77;4452446
19.03.2021 00:00:00;4;Oberösterreich;158;250;50;153;47;2958465
19.03.2021 00:00:00;5;Salzburg;76;137;20;90;27;1161332
19.03.2021 00:00:00;6;Steiermark;253;344;45;211;88;2459841
19.03.2021 00:00:00;7;Tirol;92;187;23;113;51;1969077
19.03.2021 00:00:00;8;Vorarlberg;15;52;3;32;17;1098690
19.03.2021 00:00:00;9;Wien;406;282;143;0;139;4049950
19.03.2021 00:00:00;10;Österreich;1462;1810;400;927;483;19845558
20.03.2021 00:00:00;1;Burgenland;49;54;15;25;14;835606
20.03.2021 00:00:00;2;Kärnten;73;171;18;127;26;873766
20.03.2021 00:00:00;3;Niederösterreich;335;333;80;174;79;4526483
20.03.2021 00:00:00;4;Oberösterreich;164;250;52;148;50;2991505
20.03.2021 00:00:00;5;Salzburg;79;137;20;82;35;1184231
20.03.2021 00:00:00;6;Steiermark;246;344;45;211;88;2493346
20.03.2021 00:00:00;7;Tirol;86;187;23;109;55;1986242
20.03.2021 00:00:00;8;Vorarlberg;16;52;2;25;25;1141970
20.03.2021 00:00:00;9;Wien;390;293;138;0;155;4090443
20.03.2021 00:00:00;10;Österreich;1438;1821;393;901;527;20123592
21.03.2021 00:00:00;1;Burgenland;49;54;16;28;10;842503
21.03.2021 00:00:00;2;Kärnten;70;171;19;127;25;874442
21.03.2021 00:00:00;3;Niederösterreich;327;333;80;163;90;4579366
21.03.2021 00:00:00;4;Oberösterreich;176;250;54;135;61;3014683
21.03.2021 00:00:00;5;Salzburg;85;137;21;57;59;1194163
21.03.2021 00:00:00;6;Steiermark;258;344;48;207;89;2519857
21.03.2021 00:00:00;7;Tirol;87;187;24;94;69;1990374
21.03.2021 00:00:00;8;Vorarlberg;17;52;2;22;28;1182027
21.03.2021 00:00:00;9;Wien;426;315;152;0;163;4119141
21.03.2021 00:00:00;10;Österreich;1495;1843;416;833;594;20316556
22.03.2021 00:00:00;1;Burgenland;51;54;16;26;12;849033
22.03.2021 00:00:00;2;Kärnten;74;171;19;121;31;876391
22.03.2021 00:00:00;3;Niederösterreich;331;333;84;170;79;4617906
22.03.2021 00:00:00;4;Oberösterreich;193;250;57;134;59;3040358
22.03.2021 00:00:00;5;Salzburg;85;137;19;62;56;1195805
22.03.2021 00:00:00;6;Steiermark;276;344;51;197;96;2521739
22.03.2021 00:00:00;7;Tirol;94;187;23;93;71;2019901
22.03.2021 00:00:00;8;Vorarlberg;17;52;2;17;33;1205686
22.03.2021 00:00:00;9;Wien;452;318;165;0;153;4149666
22.03.2021 00:00:00;10;Österreich;1573;1846;436;820;590;20476485
23.03.2021 00:00:00;1;Burgenland;55;54;16;28;10;861558
23.03.2021 00:00:00;2;Kärnten;73;171;17;117;37;929695
23.03.2021 00:00:00;3;Niederösterreich;343;333;85;180;68;4694800
23.03.2021 00:00:00;4;Oberösterreich;190;250;57;131;62;3088116
23.03.2021 00:00:00;5;Salzburg;97;137;18;74;45;1232030
23.03.2021 00:00:00;6;Steiermark;275;344;50;195;99;2572266
23.03.2021 00:00:00;7;Tirol;95;187;25;104;58;2036946
23.03.2021 00:00:00;8;Vorarlberg;18;52;2;21;29;1234614
23.03.2021 00:00:00;9;Wien;468;324;168;0;156;4196267
23.03.2021 00:00:00;10;Österreich;1614;1852;438;850;564;20846292
24.03.2021 00:00:00;1;Burgenland;58;54;18;27;9;872896
24.03.2021 00:00:00;2;Kärnten;75;171;16;123;32;931134
24.03.2021 00:00:00;3;Niederösterreich;352;333;91;170;72;4767494
24.03.2021 00:00:00;4;Oberösterreich;209;250;54;143;53;3129752
24.03.2021 00:00:00;5;Salzburg;98;137;21;75;41;1252911
24.03.2021 00:00:00;6;Steiermark;269;344;48;204;92;2625970
24.03.2021 00:00:00;7;Tirol;92;187;25;111;51;2053643
24.03.2021 00:00:00;8;Vorarlberg;19;52;1;25;26;1273158
24.03.2021 00:00:00;9;Wien;463;324;176;0;148;4240176
24.03.2021 00:00:00;10;Österreich;1635;1852;450;878;524;21147134
25.03.2021 00:00:00;1;Burgenland;68;54;19;28;7;884164
25.03.2021 00:00:00;2;Kärnten;77;171;17;123;31;932192
25.03.2021 00:00:00;3;Niederösterreich;355;333;94;168;71;4855242
25.03.2021 00:00:00;4;Oberösterreich;211;250;56;146;48;3184428
25.03.2021 00:00:00;5;Salzburg;95;137;22;82;33;1274885
25.03.2021 00:00:00;6;Steiermark;261;344;54;201;89;2657562
25.03.2021 00:00:00;7;Tirol;109;187;25;115;47;2178261
25.03.2021 00:00:00;8;Vorarlberg;21;52;1;24;27;1313899
25.03.2021 00:00:00;9;Wien;444;315;167;0;148;4284829
25.03.2021 00:00:00;10;Österreich;1641;1843;455;887;501;21565462
26.03.2021 00:00:00;1;Burgenland;74;54;20;27;7;899869
26.03.2021 00:00:00;2;Kärnten;73;171;15;132;24;933153
26.03.2021 00:00:00;3;Niederösterreich;357;333;99;164;70;4935497
26.03.2021 00:00:00;4;Oberösterreich;221;250;64;137;49;3218056
26.03.2021 00:00:00;5;Salzburg;96;137;24;91;22;1295737
26.03.2021 00:00:00;6;Steiermark;256;344;58;193;93;2663502
26.03.2021 00:00:00;7;Tirol;112;186;25;118;43;2194887
26.03.2021 00:00:00;8;Vorarlberg;21;52;1;24;27;1337430
26.03.2021 00:00:00;9;Wien;483;311;165;0;146;4572963
26.03.2021 00:00:00;10;Österreich;1693;1838;471;886;481;22051094
27.03.2021 00:00:00;1;Burgenland;71;55;25;18;12;917549
27.03.2021 00:00:00;2;Kärnten;62;171;17;132;22;934164
27.03.2021 00:00:00;3;Niederösterreich;343;333;105;171;57;5025191
27.03.2021 00:00:00;4;Oberösterreich;213;250;67;130;53;3252545
27.03.2021 00:00:00;5;Salzburg;94;135;23;73;39;1320211
27.03.2021 00:00:00;6;Steiermark;258;344;54;188;102;2698663
27.03.2021 00:00:00;7;Tirol;116;187;29;117;41;2211937
27.03.2021 00:00:00;8;Vorarlberg;21;52;1;24;27;1196919
27.03.2021 00:00:00;9;Wien;473;328;187;0;141;4637257
27.03.2021 00:00:00;10;Österreich;1651;1855;508;853;494;22194436
28.03.2021 00:00:00;1;Burgenland;75;55;24;18;13;927611
28.03.2021 00:00:00;2;Kärnten;67;171;17;132;22;934873
28.03.2021 00:00:00;3;Niederösterreich;325;333;110;149;74;5086477
28.03.2021 00:00:00;4;Oberösterreich;218;250;69;117;64;3276807
28.03.2021 00:00:00;5;Salzburg;95;135;23;61;51;1331590
28.03.2021 00:00:00;6;Steiermark;255;344;55;187;102;2755439
28.03.2021 00:00:00;7;Tirol;118;187;28;114;45;2229212
28.03.2021 00:00:00;8;Vorarlberg;24;52;1;20;31;1218096
28.03.2021 00:00:00;9;Wien;459;364;191;0;173;4695367
28.03.2021 00:00:00;10;Österreich;1636;1891;518;798;575;22455472
29.03.2021 00:00:00;1;Burgenland;70;55;21;22;12;934721
29.03.2021 00:00:00;2;Kärnten;67;171;18;118;35;936879
29.03.2021 00:00:00;3;Niederösterreich;340;333;113;152;68;5124040
29.03.2021 00:00:00;4;Oberösterreich;232;250;69;122;59;3301345
29.03.2021 00:00:00;5;Salzburg;97;135;24;64;47;1333746
29.03.2021 00:00:00;6;Steiermark;264;344;59;180;105;2758920
29.03.2021 00:00:00;7;Tirol;129;187;28;107;52;2247085
29.03.2021 00:00:00;8;Vorarlberg;26;52;1;27;24;1231825
29.03.2021 00:00:00;9;Wien;485;364;204;0;160;4741699
29.03.2021 00:00:00;10;Österreich;1710;1891;537;792;562;22610260
30.03.2021 00:00:00;1;Burgenland;64;53;19;22;12;949104
30.03.2021 00:00:00;2;Kärnten;68;171;18;134;19;972454
30.03.2021 00:00:00;3;Niederösterreich;358;333;116;150;67;5245241
30.03.2021 00:00:00;4;Oberösterreich;247;250;72;129;49;3330249
30.03.2021 00:00:00;5;Salzburg;99;135;23;78;34;1368198
30.03.2021 00:00:00;6;Steiermark;260;344;56;203;85;2805617
30.03.2021 00:00:00;7;Tirol;130;187;26;112;49;2357712
30.03.2021 00:00:00;8;Vorarlberg;22;52;2;27;23;1260864
30.03.2021 00:00:00;9;Wien;522;364;206;0;158;4803867
30.03.2021 00:00:00;10;Österreich;1770;1889;538;855;496;23093306
31.03.2021 00:00:00;1;Burgenland;65;58;17;23;18;961060
31.03.2021 00:00:00;2;Kärnten;66;171;13;131;27;990186
31.03.2021 00:00:00;3;Niederösterreich;360;333;121;132;80;5335669
31.03.2021 00:00:00;4;Oberösterreich;251;250;71;122;57;3367362
31.03.2021 00:00:00;5;Salzburg;98;135;19;77;39;1388828
31.03.2021 00:00:00;6;Steiermark;270;344;54;196;94;2862543
31.03.2021 00:00:00;7;Tirol;124;187;25;115;47;2376380
31.03.2021 00:00:00;8;Vorarlberg;20;52;3;23;26;1287471
31.03.2021 00:00:00;9;Wien;533;364;208;0;156;4882022
31.03.2021 00:00:00;10;Österreich;1787;1894;531;819;544;23451521
01.04.2021 00:00:00;1;Burgenland;59;61;18;25;18;974111
01.04.2021 00:00:00;2;Kärnten;75;171;10;137;24;1020563
01.04.2021 00:00:00;3;Niederösterreich;353;333;118;127;88;5413536
01.04.2021 00:00:00;4;Oberösterreich;256;250;70;126;54;3419985
01.04.2021 00:00:00;5;Salzburg;97;135;19;82;34;1410452
01.04.2021 00:00:00;6;Steiermark;272;344;54;204;86;2894660
01.04.2021 00:00:00;7;Tirol;126;187;27;112;48;2395114
01.04.2021 00:00:00;8;Vorarlberg;19;52;3;25;24;1316236
01.04.2021 00:00:00;9;Wien;508;489;215;125;149;4960583
01.04.2021 00:00:00;10;Österreich;1765;2022;534;963;525;23805240
02.04.2021 00:00:00;1;Burgenland;61;63;20;28;15;982101
02.04.2021 00:00:00;2;Kärnten;71;171;11;132;28;1021313
02.04.2021 00:00:00;3;Niederösterreich;347;333;118;130;85;5481795
02.04.2021 00:00:00;4;Oberösterreich;255;250;68;129;53;3453475
02.04.2021 00:00:00;5;Salzburg;94;136;20;85;31;1432749
02.04.2021 00:00:00;6;Steiermark;277;344;53;198;93;2934598
02.04.2021 00:00:00;7;Tirol;116;187;30;109;48;2413237
02.04.2021 00:00:00;8;Vorarlberg;23;52;1;28;23;1341643
02.04.2021 00:00:00;9;Wien;509;489;216;125;148;5025512
02.04.2021 00:00:00;10;Österreich;1753;2025;537;964;524;24086423
03.04.2021 00:00:00;1;Burgenland;55;61;20;26;15;1002217
03.04.2021 00:00:00;2;Kärnten;69;171;14;132;25;1022572
03.04.2021 00:00:00;3;Niederösterreich;317;333;121;117;95;5559735
03.04.2021 00:00:00;4;Oberösterreich;233;250;68;131;51;3492403
03.04.2021 00:00:00;5;Salzburg;90;135;20;74;41;1461084
03.04.2021 00:00:00;6;Steiermark;256;344;55;190;99;2974104
03.04.2021 00:00:00;7;Tirol;119;187;28;108;51;2432393
03.04.2021 00:00:00;8;Vorarlberg;25;52;1;24;27;1377060
03.04.2021 00:00:00;9;Wien;491;489;206;125;158;5081347
03.04.2021 00:00:00;10;Österreich;1655;2022;533;927;562;24402915
04.04.2021 00:00:00;1;Burgenland;61;61;21;23;17;1008849
04.04.2021 00:00:00;2;Kärnten;69;171;13;132;26;1023272
04.04.2021 00:00:00;3;Niederösterreich;332;333;121;120;92;5627205
04.04.2021 00:00:00;4;Oberösterreich;225;250;71;118;61;3528840
04.04.2021 00:00:00;5;Salzburg;85;135;20;63;52;1475805
04.04.2021 00:00:00;6;Steiermark;266;344;60;187;97;2994313
04.04.2021 00:00:00;7;Tirol;120;187;30;103;54;2452467
04.04.2021 00:00:00;8;Vorarlberg;25;52;3;21;28;1404146
04.04.2021 00:00:00;9;Wien;488;489;223;125;141;5132574
04.04.2021 00:00:00;10;Österreich;1671;2022;562;892;568;24647471
05.04.2021 00:00:00;1;Burgenland;62;61;21;23;17;1013451
05.04.2021 00:00:00;2;Kärnten;77;171;13;118;40;1023928
05.04.2021 00:00:00;3;Niederösterreich;347;333;123;125;85;5667003
05.04.2021 00:00:00;4;Oberösterreich;245;250;70;115;65;3554759
05.04.2021 00:00:00;5;Salzburg;91;135;22;64;49;1477274
05.04.2021 00:00:00;6;Steiermark;281;344;61;186;97;2995783
05.04.2021 00:00:00;7;Tirol;121;187;33;104;50;2470439
05.04.2021 00:00:00;8;Vorarlberg;25;52;3;24;25;1407607
05.04.2021 00:00:00;9;Wien;522;489;224;125;140;5169561
05.04.2021 00:00:00;10;Österreich;1771;2022;570;884;568;24779805
06.04.2021 00:00:00;1;Burgenland;71;61;20;25;16;1022796
06.04.2021 00:00:00;2;Kärnten;82;171;13;118;40;1024436
06.04.2021 00:00:00;3;Niederösterreich;361;333;120;116;97;5724746
06.04.2021 00:00:00;4;Oberösterreich;255;250;73;106;71;3596428
06.04.2021 00:00:00;5;Salzburg;94;135;23;60;52;1488972
06.04.2021 00:00:00;6;Steiermark;291;344;65;182;97;3020536
06.04.2021 00:00:00;7;Tirol;121;187;30;96;61;2491656
06.04.2021 00:00:00;8;Vorarlberg;29;52;6;21;25;1426164
06.04.2021 00:00:00;9;Wien;550;489;233;125;131;5203615
06.04.2021 00:00:00;10;Österreich;1854;2022;583;849;590;24999349
07.04.2021 00:00:00;1;Burgenland;68;61;25;25;11;1033403
07.04.2021 00:00:00;2;Kärnten;75;171;17;129;25;1038815
07.04.2021 00:00:00;3;Niederösterreich;394;333;126;119;88;5801219
07.04.2021 00:00:00;4;Oberösterreich;259;250;72;112;66;3656302
07.04.2021 00:00:00;5;Salzburg;90;135;22;79;34;1530422
07.04.2021 00:00:00;6;Steiermark;299;344;63;186;95;3091240
07.04.2021 00:00:00;7;Tirol;126;187;30;105;52;2650259
07.04.2021 00:00:00;8;Vorarlberg;25;52;7;24;21;1458976
07.04.2021 00:00:00;9;Wien;541;489;221;125;143;5255361
07.04.2021 00:00:00;10;Österreich;1877;2022;583;904;535;25515997
08.04.2021 00:00:00;1;Burgenland;66;61;26;19;16;1047236
08.04.2021 00:00:00;2;Kärnten;73;171;15;129;27;1072569
08.04.2021 00:00:00;3;Niederösterreich;377;333;123;135;75;5879319
08.04.2021 00:00:00;4;Oberösterreich;246;250;70;128;52;3723290
08.04.2021 00:00:00;5;Salzburg;87;135;22;77;36;1552358
08.04.2021 00:00:00;6;Steiermark;284;344;62;197;85;3125254
08.04.2021 00:00:00;7;Tirol;114;187;31;110;46;2665899
08.04.2021 00:00:00;8;Vorarlberg;26;52;7;27;18;1482416
08.04.2021 00:00:00;9;Wien;534;489;223;125;141;5320157
08.04.2021 00:00:00;10;Österreich;1807;2022;579;947;496;25868498
09.04.2021 00:00:00;1;Burgenland;69;61;24;18;19;1056992
09.04.2021 00:00:00;2;Kärnten;78;171;16;134;21;1073542
09.04.2021 00:00:00;3;Niederösterreich;371;333;121;123;89;5950688
09.04.2021 00:00:00;4;Oberösterreich;253;250;67;127;56;3777942
09.04.2021 00:00:00;5;Salzburg;80;135;25;77;33;1574675
09.04.2021 00:00:00;6;Steiermark;278;344;60;191;93;3155878
09.04.2021 00:00:00;7;Tirol;112;187;34;106;47;2680352
09.04.2021 00:00:00;8;Vorarlberg;25;52;9;28;15;1506813
09.04.2021 00:00:00;9;Wien;536;489;226;125;138;5384956
09.04.2021 00:00:00;10;Österreich;1802;2022;582;929;511;26161838
10.04.2021 00:00:00;1;Burgenland;58;61;23;17;21;1074010
